,usia,econ,pekerjaan,pinjaman ke,telat bayar,donasi,score
2728,2.0,2.0,1.0,3.0,2.0,3.0,552.219
2729,1.0,2.0,1.0,3.0,2.0,1.0,445.98900000000003
2730,1.0,2.0,2.0,2.0,3.0,1.0,423.906
2731,1.0,5.0,2.0,1.0,2.0,3.0,657.053
2732,1.0,5.0,1.0,3.0,2.0,2.0,692.479
2733,2.0,0.0,2.0,3.0,2.0,2.0,437.47900000000004
2734,1.0,0.0,1.0,3.0,1.0,0.0,282.499
2735,1.0,0.0,2.0,1.0,2.0,3.0,317.053
2736,1.0,5.0,2.0,2.0,2.0,1.0,642.906
2737,2.0,5.0,1.0,1.0,2.0,0.0,487.08299999999997
2738,1.0,5.0,1.0,2.0,2.0,3.0,664.136
2739,1.0,2.0,1.0,1.0,2.0,0.0,261.83299999999997
2740,2.0,5.0,1.0,2.0,0.0,3.0,715.386
2741,1.0,5.0,1.0,3.0,1.0,1.0,664.989
2742,2.0,4.0,1.0,1.0,2.0,3.0,546.553
2743,2.0,3.0,1.0,2.0,3.0,1.0,449.406
2744,1.0,5.0,1.0,3.0,3.0,1.0,634.989
2745,2.0,4.0,1.0,2.0,3.0,0.0,474.916
2746,2.0,0.0,1.0,2.0,2.0,2.0,302.896
2747,1.0,4.0,2.0,2.0,2.0,1.0,574.906
2748,2.0,0.0,2.0,3.0,2.0,0.0,352.499
2749,1.0,2.0,2.0,1.0,0.0,2.0,440.563
2750,2.0,5.0,2.0,3.0,3.0,3.0,804.969
2751,2.0,2.0,2.0,2.0,0.0,3.0,575.136
2752,1.0,0.0,2.0,2.0,2.0,1.0,302.906
2753,2.0,3.0,1.0,2.0,1.0,1.0,479.406
2754,2.0,5.0,1.0,1.0,2.0,2.0,572.063
2755,1.0,3.0,1.0,3.0,2.0,2.0,556.479
2756,2.0,5.0,2.0,1.0,1.0,0.0,565.833
2757,1.0,0.0,1.0,1.0,1.0,1.0,183.323
2758,1.0,5.0,1.0,2.0,2.0,1.0,579.156
2759,1.0,5.0,1.0,3.0,3.0,3.0,719.969
2760,2.0,5.0,2.0,3.0,2.0,1.0,734.989
2761,1.0,4.0,2.0,3.0,3.0,3.0,715.719
2762,2.0,5.0,2.0,3.0,3.0,2.0,762.479
2763,1.0,5.0,1.0,3.0,1.0,3.0,749.969
2764,1.0,5.0,1.0,3.0,2.0,2.0,692.479
2765,1.0,2.0,1.0,2.0,2.0,2.0,417.646
2766,1.0,1.0,1.0,2.0,2.0,1.0,307.156
2767,2.0,5.0,2.0,2.0,1.0,2.0,721.646
2768,1.0,3.0,1.0,3.0,2.0,0.0,471.499
2769,2.0,0.0,1.0,3.0,2.0,3.0,416.21900000000005
2770,2.0,2.0,1.0,2.0,1.0,1.0,411.406
2771,2.0,3.0,2.0,1.0,2.0,1.0,457.323
2772,1.0,3.0,1.0,3.0,2.0,1.0,513.989
2773,1.0,0.0,2.0,1.0,3.0,1.0,217.073
2774,2.0,5.0,1.0,3.0,3.0,2.0,698.729
2775,2.0,2.0,2.0,3.0,2.0,1.0,530.989
2776,2.0,2.0,1.0,3.0,1.0,0.0,439.749
2777,1.0,5.0,1.0,3.0,1.0,1.0,664.989
2778,2.0,5.0,1.0,1.0,3.0,3.0,599.553
2779,1.0,4.0,1.0,2.0,0.0,2.0,583.646
2780,1.0,5.0,2.0,3.0,2.0,2.0,756.229
2781,2.0,3.0,1.0,3.0,3.0,2.0,562.729
2782,2.0,0.0,1.0,1.0,0.0,1.0,219.573
2783,2.0,5.0,1.0,2.0,3.0,1.0,585.406
2784,1.0,0.0,1.0,2.0,2.0,0.0,196.666
2785,1.0,2.0,1.0,2.0,3.0,0.0,317.666
2786,1.0,2.0,2.0,1.0,2.0,1.0,368.073
2787,1.0,3.0,2.0,1.0,2.0,1.0,436.073
2788,2.0,0.0,1.0,3.0,3.0,1.0,316.23900000000003
2789,2.0,5.0,1.0,1.0,2.0,1.0,529.573
2790,1.0,3.0,2.0,1.0,3.0,1.0,421.073
2791,2.0,2.0,1.0,1.0,1.0,3.0,425.553
2792,1.0,5.0,1.0,2.0,3.0,0.0,521.6659999999999
2793,2.0,3.0,2.0,1.0,1.0,0.0,429.83299999999997
2794,1.0,0.0,1.0,2.0,2.0,2.0,281.646
2795,2.0,5.0,2.0,2.0,0.0,2.0,736.646
2796,1.0,5.0,1.0,3.0,2.0,1.0,649.989
2797,1.0,3.0,1.0,2.0,3.0,1.0,428.156
2798,2.0,1.0,1.0,2.0,2.0,3.0,413.38599999999997
2799,1.0,5.0,1.0,1.0,2.0,3.0,593.303
2800,2.0,1.0,1.0,1.0,2.0,1.0,257.573
2801,2.0,0.0,1.0,1.0,2.0,2.0,232.063
2802,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
2803,2.0,5.0,2.0,2.0,2.0,3.0,749.136
2804,1.0,0.0,1.0,1.0,1.0,1.0,183.323
2805,2.0,5.0,2.0,3.0,3.0,3.0,804.969
2806,2.0,0.0,1.0,3.0,2.0,0.0,288.749
2807,2.0,4.0,2.0,2.0,2.0,3.0,681.136
2808,2.0,0.0,2.0,1.0,0.0,3.0,368.303
2809,2.0,1.0,1.0,3.0,3.0,3.0,469.21900000000005
2810,1.0,0.0,1.0,2.0,1.0,1.0,254.156
2811,1.0,2.0,1.0,3.0,2.0,2.0,488.47900000000004
2812,2.0,5.0,1.0,2.0,3.0,1.0,585.406
2813,2.0,5.0,2.0,2.0,1.0,1.0,679.156
2814,2.0,5.0,2.0,2.0,3.0,1.0,649.156
2815,2.0,5.0,1.0,2.0,1.0,2.0,657.896
2816,1.0,5.0,1.0,3.0,3.0,0.0,592.499
2817,2.0,3.0,2.0,3.0,2.0,0.0,556.499
2818,2.0,5.0,2.0,3.0,0.0,3.0,849.969
2819,1.0,4.0,1.0,2.0,1.0,1.0,526.156
2820,2.0,5.0,2.0,1.0,3.0,3.0,663.303
2821,1.0,1.0,2.0,3.0,2.0,2.0,484.22900000000004
2822,2.0,4.0,1.0,3.0,1.0,1.0,618.239
2823,1.0,5.0,1.0,2.0,1.0,3.0,679.136
2824,1.0,5.0,2.0,1.0,2.0,0.0,529.583
2825,1.0,0.0,1.0,2.0,3.0,1.0,224.156
2826,1.0,0.0,1.0,2.0,3.0,3.0,309.13599999999997
2827,2.0,4.0,2.0,2.0,3.0,0.0,538.6659999999999
2828,1.0,4.0,1.0,3.0,3.0,3.0,651.969
2829,2.0,5.0,1.0,2.0,3.0,1.0,585.406
2830,2.0,2.0,1.0,3.0,0.0,1.0,497.23900000000003
2831,1.0,5.0,2.0,3.0,0.0,1.0,743.739
2832,2.0,5.0,1.0,1.0,3.0,1.0,514.573
2833,1.0,5.0,1.0,2.0,0.0,3.0,694.136
2834,1.0,1.0,2.0,2.0,0.0,1.0,400.906
2835,2.0,5.0,1.0,1.0,2.0,2.0,572.063
2836,2.0,0.0,2.0,3.0,1.0,0.0,367.499
2837,1.0,2.0,1.0,2.0,0.0,1.0,405.156
2838,1.0,5.0,2.0,2.0,3.0,1.0,627.906
2839,2.0,2.0,2.0,3.0,1.0,1.0,545.989
2840,2.0,1.0,1.0,2.0,2.0,2.0,370.896
2841,2.0,0.0,1.0,3.0,2.0,2.0,373.72900000000004
2842,2.0,2.0,1.0,2.0,2.0,3.0,481.38599999999997
2843,2.0,5.0,1.0,2.0,3.0,3.0,670.386
2844,2.0,0.0,1.0,2.0,1.0,1.0,275.406
2845,2.0,0.0,1.0,2.0,2.0,3.0,345.38599999999997
2846,1.0,0.0,1.0,2.0,3.0,2.0,266.646
2847,1.0,5.0,1.0,1.0,0.0,2.0,580.813
2848,2.0,5.0,2.0,3.0,0.0,0.0,722.499
2849,2.0,5.0,1.0,2.0,3.0,1.0,585.406
2850,1.0,4.0,1.0,3.0,2.0,3.0,666.969
2851,2.0,2.0,2.0,2.0,2.0,0.0,417.666
2852,2.0,5.0,2.0,2.0,0.0,2.0,736.646
2853,2.0,2.0,1.0,2.0,2.0,1.0,396.406
2854,1.0,5.0,1.0,2.0,2.0,3.0,664.136
2855,2.0,0.0,2.0,1.0,2.0,3.0,338.303
2856,1.0,5.0,2.0,3.0,1.0,1.0,728.739
2857,2.0,5.0,1.0,2.0,2.0,2.0,642.896
2858,1.0,0.0,2.0,3.0,1.0,3.0,473.71900000000005
2859,2.0,3.0,1.0,2.0,2.0,2.0,506.896
2860,2.0,0.0,1.0,2.0,1.0,0.0,232.916
2861,1.0,5.0,1.0,1.0,0.0,2.0,580.813
2862,1.0,5.0,1.0,3.0,0.0,1.0,679.989
2863,2.0,5.0,2.0,2.0,2.0,0.0,621.6659999999999
2864,2.0,4.0,2.0,2.0,0.0,0.0,583.6659999999999
2865,1.0,5.0,1.0,2.0,3.0,1.0,564.156
2866,2.0,1.0,1.0,3.0,2.0,1.0,399.23900000000003
2867,2.0,1.0,1.0,3.0,3.0,3.0,469.21900000000005
2868,1.0,5.0,1.0,3.0,0.0,0.0,637.499
2869,1.0,3.0,1.0,3.0,2.0,2.0,556.479
2870,2.0,0.0,1.0,1.0,2.0,1.0,189.573
2871,2.0,5.0,1.0,3.0,2.0,1.0,671.239
2872,1.0,3.0,1.0,3.0,2.0,3.0,598.969
2873,2.0,5.0,1.0,3.0,2.0,1.0,671.239
2874,1.0,5.0,2.0,2.0,3.0,1.0,627.906
2875,2.0,0.0,1.0,3.0,2.0,2.0,373.72900000000004
2876,1.0,4.0,2.0,2.0,2.0,1.0,574.906
2877,1.0,0.0,2.0,2.0,3.0,1.0,287.906
2878,1.0,1.0,1.0,1.0,3.0,1.0,221.323
2879,2.0,5.0,1.0,2.0,2.0,3.0,685.386
2880,2.0,5.0,2.0,2.0,2.0,0.0,621.6659999999999
2881,2.0,5.0,1.0,2.0,3.0,3.0,670.386
2882,1.0,5.0,1.0,3.0,2.0,2.0,692.479
2883,1.0,4.0,1.0,3.0,3.0,3.0,651.969
2884,1.0,5.0,2.0,3.0,2.0,2.0,756.229
2885,2.0,1.0,2.0,3.0,3.0,0.0,405.499
2886,2.0,2.0,1.0,3.0,2.0,1.0,467.23900000000003
2887,2.0,0.0,2.0,2.0,3.0,0.0,266.666
2888,1.0,5.0,2.0,3.0,2.0,1.0,713.739
2889,1.0,2.0,2.0,2.0,2.0,2.0,481.396
2890,2.0,3.0,1.0,2.0,0.0,0.0,451.916
2891,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
2892,1.0,5.0,1.0,1.0,2.0,3.0,593.303
2893,2.0,5.0,1.0,2.0,3.0,1.0,585.406
2894,2.0,5.0,2.0,3.0,2.0,1.0,734.989
2895,1.0,5.0,1.0,3.0,2.0,2.0,692.479
2896,2.0,1.0,2.0,2.0,0.0,3.0,507.13599999999997
2897,2.0,2.0,2.0,3.0,3.0,1.0,515.989
2898,1.0,5.0,1.0,2.0,2.0,2.0,621.646
2899,1.0,5.0,1.0,2.0,2.0,2.0,621.646
2900,1.0,5.0,1.0,1.0,2.0,1.0,508.323
2901,1.0,5.0,1.0,3.0,0.0,3.0,764.969
2902,1.0,4.0,2.0,2.0,0.0,3.0,689.886
2903,1.0,5.0,2.0,3.0,2.0,1.0,713.739
2904,2.0,5.0,1.0,1.0,1.0,1.0,544.573
2905,1.0,2.0,2.0,1.0,2.0,1.0,368.073
2906,2.0,5.0,1.0,2.0,2.0,3.0,685.386
2907,1.0,2.0,2.0,2.0,1.0,1.0,453.906
2908,2.0,5.0,2.0,3.0,2.0,1.0,734.989
2909,1.0,5.0,1.0,2.0,0.0,0.0,566.6659999999999
2910,2.0,5.0,1.0,3.0,2.0,3.0,756.219
2911,2.0,0.0,2.0,2.0,2.0,0.0,281.666
2912,2.0,5.0,2.0,1.0,3.0,0.0,535.833
2913,2.0,0.0,2.0,1.0,0.0,2.0,325.813
2914,2.0,1.0,2.0,2.0,2.0,3.0,477.13599999999997
2915,2.0,5.0,2.0,1.0,3.0,0.0,535.833
2916,2.0,3.0,2.0,2.0,1.0,0.0,500.666
2917,2.0,2.0,1.0,2.0,3.0,0.0,338.916
2918,1.0,5.0,1.0,3.0,3.0,1.0,634.989
2919,1.0,1.0,1.0,3.0,2.0,0.0,335.499
2920,1.0,0.0,2.0,1.0,2.0,0.0,189.583
2921,1.0,0.0,2.0,3.0,0.0,3.0,488.71900000000005
2922,1.0,0.0,2.0,2.0,2.0,1.0,302.906
2923,2.0,4.0,2.0,2.0,2.0,2.0,638.646
2924,2.0,2.0,2.0,2.0,2.0,2.0,502.646
2925,2.0,5.0,1.0,2.0,1.0,3.0,700.386
2926,1.0,5.0,1.0,3.0,3.0,1.0,634.989
2927,1.0,2.0,1.0,1.0,2.0,1.0,304.323
2928,2.0,5.0,1.0,2.0,2.0,1.0,600.406
2929,1.0,4.0,2.0,3.0,2.0,3.0,730.719
2930,1.0,5.0,1.0,3.0,1.0,2.0,707.479
2931,2.0,4.0,1.0,2.0,2.0,1.0,532.406
2932,1.0,5.0,1.0,3.0,0.0,1.0,679.989
2933,1.0,4.0,1.0,3.0,2.0,0.0,539.499
2934,2.0,3.0,1.0,3.0,2.0,1.0,535.239
2935,2.0,5.0,1.0,2.0,2.0,1.0,600.406
2936,2.0,0.0,2.0,3.0,2.0,2.0,437.47900000000004
2937,2.0,0.0,1.0,2.0,3.0,3.0,330.38599999999997
2938,2.0,5.0,1.0,3.0,3.0,1.0,656.239
2939,1.0,5.0,1.0,2.0,1.0,1.0,594.156
2940,1.0,5.0,2.0,3.0,0.0,3.0,828.719
2941,1.0,5.0,1.0,1.0,3.0,1.0,493.323
2942,1.0,0.0,2.0,1.0,2.0,0.0,189.583
2943,2.0,0.0,2.0,2.0,3.0,1.0,309.156
2944,2.0,5.0,1.0,3.0,0.0,1.0,701.239
2945,1.0,5.0,1.0,2.0,0.0,3.0,694.136
2946,2.0,5.0,2.0,1.0,3.0,3.0,663.303
2947,1.0,3.0,2.0,2.0,0.0,0.0,494.416
2948,2.0,1.0,2.0,2.0,2.0,1.0,392.156
2949,2.0,4.0,1.0,2.0,2.0,0.0,489.916
2950,2.0,5.0,1.0,3.0,2.0,1.0,671.239
2951,2.0,0.0,2.0,3.0,2.0,1.0,394.98900000000003
2952,1.0,3.0,2.0,1.0,2.0,2.0,478.563
2953,2.0,4.0,1.0,3.0,1.0,1.0,618.239
2954,1.0,1.0,1.0,1.0,2.0,1.0,236.323
2955,1.0,2.0,2.0,2.0,3.0,3.0,508.88599999999997
2956,2.0,3.0,1.0,1.0,2.0,3.0,478.553
2957,2.0,5.0,1.0,3.0,2.0,1.0,671.239
2958,1.0,5.0,1.0,2.0,2.0,1.0,579.156
2959,1.0,0.0,1.0,2.0,3.0,1.0,224.156
2960,2.0,5.0,2.0,3.0,0.0,3.0,849.969
2961,1.0,3.0,2.0,3.0,3.0,2.0,605.229
2962,1.0,5.0,1.0,3.0,3.0,3.0,719.969
2963,2.0,0.0,2.0,3.0,2.0,2.0,437.47900000000004
2964,2.0,0.0,1.0,1.0,1.0,1.0,204.573
2965,2.0,4.0,2.0,2.0,2.0,1.0,596.156
2966,2.0,4.0,1.0,2.0,1.0,0.0,504.916
2967,2.0,5.0,1.0,1.0,1.0,0.0,502.08299999999997
2968,2.0,1.0,2.0,1.0,3.0,3.0,391.303
2969,1.0,2.0,1.0,3.0,1.0,0.0,418.499
2970,2.0,5.0,1.0,3.0,2.0,3.0,756.219
2971,1.0,5.0,2.0,3.0,2.0,1.0,713.739
2972,1.0,2.0,1.0,2.0,2.0,2.0,417.646
2973,1.0,0.0,1.0,3.0,0.0,1.0,339.98900000000003
2974,2.0,3.0,1.0,1.0,3.0,1.0,378.573
2975,2.0,4.0,1.0,1.0,3.0,0.0,404.08299999999997
2976,2.0,5.0,2.0,3.0,3.0,1.0,719.989
2977,1.0,5.0,1.0,2.0,2.0,0.0,536.6659999999999
2978,1.0,3.0,1.0,3.0,3.0,1.0,498.98900000000003
2979,1.0,5.0,2.0,1.0,0.0,2.0,644.563
2980,2.0,5.0,2.0,2.0,3.0,1.0,649.156
2981,2.0,0.0,2.0,2.0,0.0,0.0,311.666
2982,2.0,2.0,1.0,1.0,2.0,1.0,325.573
2983,1.0,3.0,1.0,1.0,1.0,0.0,344.83299999999997
2984,1.0,0.0,1.0,3.0,3.0,0.0,252.499
2985,2.0,5.0,1.0,3.0,3.0,0.0,613.749
2986,2.0,4.0,1.0,1.0,1.0,0.0,434.08299999999997
2987,2.0,0.0,2.0,1.0,2.0,2.0,295.813
2988,1.0,5.0,1.0,2.0,2.0,1.0,579.156
2989,1.0,5.0,1.0,2.0,2.0,2.0,621.646
2990,1.0,3.0,2.0,2.0,2.0,1.0,506.906
2991,2.0,3.0,1.0,2.0,2.0,0.0,421.916
2992,2.0,5.0,1.0,3.0,1.0,1.0,686.239
2993,1.0,0.0,2.0,3.0,1.0,0.0,346.249
2994,2.0,2.0,1.0,3.0,2.0,1.0,467.23900000000003
2995,2.0,5.0,1.0,3.0,2.0,1.0,671.239
2996,2.0,1.0,1.0,3.0,3.0,0.0,341.749
2997,2.0,5.0,1.0,2.0,3.0,0.0,542.9159999999999
2998,1.0,5.0,2.0,2.0,2.0,1.0,642.906
2999,1.0,3.0,1.0,2.0,1.0,3.0,543.136
3000,2.0,5.0,1.0,3.0,3.0,1.0,656.239
3001,2.0,0.0,2.0,2.0,1.0,3.0,424.13599999999997
3002,1.0,1.0,1.0,2.0,0.0,1.0,337.156
3003,2.0,2.0,2.0,3.0,1.0,3.0,630.969
3004,1.0,4.0,2.0,2.0,1.0,2.0,632.396
3005,1.0,5.0,2.0,2.0,3.0,0.0,585.4159999999999
3006,2.0,3.0,2.0,1.0,3.0,3.0,527.303
3007,1.0,3.0,1.0,1.0,1.0,0.0,344.83299999999997
3008,1.0,5.0,2.0,3.0,3.0,0.0,656.249
3009,1.0,0.0,1.0,3.0,0.0,2.0,382.47900000000004
3010,1.0,4.0,1.0,2.0,2.0,1.0,511.156
3011,2.0,2.0,2.0,3.0,2.0,2.0,573.479
3012,1.0,0.0,1.0,2.0,2.0,1.0,239.156
3013,1.0,2.0,1.0,3.0,0.0,2.0,518.479
3014,2.0,4.0,2.0,3.0,3.0,2.0,694.479
3015,2.0,5.0,1.0,2.0,2.0,1.0,600.406
3016,2.0,2.0,1.0,3.0,2.0,1.0,467.23900000000003
3017,2.0,5.0,1.0,3.0,2.0,1.0,671.239
3018,2.0,5.0,2.0,3.0,3.0,2.0,762.479
3019,2.0,4.0,1.0,3.0,1.0,0.0,575.749
3020,1.0,5.0,1.0,3.0,3.0,3.0,719.969
3021,2.0,1.0,1.0,3.0,2.0,2.0,441.72900000000004
3022,2.0,4.0,1.0,2.0,0.0,2.0,604.896
3023,2.0,5.0,2.0,2.0,2.0,1.0,664.156
3024,1.0,0.0,1.0,2.0,2.0,1.0,239.156
3025,2.0,5.0,1.0,3.0,2.0,0.0,628.749
3026,1.0,0.0,1.0,2.0,0.0,2.0,311.646
3027,2.0,5.0,2.0,1.0,0.0,3.0,708.303
3028,2.0,0.0,2.0,2.0,1.0,1.0,339.156
3029,1.0,0.0,1.0,2.0,2.0,1.0,239.156
3030,2.0,5.0,1.0,1.0,2.0,3.0,614.553
3031,1.0,5.0,2.0,3.0,3.0,1.0,698.739
3032,2.0,0.0,1.0,3.0,3.0,1.0,316.23900000000003
3033,1.0,5.0,1.0,2.0,1.0,0.0,551.6659999999999
3034,1.0,5.0,2.0,1.0,3.0,0.0,514.583
3035,2.0,2.0,2.0,3.0,2.0,1.0,530.989
3036,1.0,4.0,1.0,1.0,2.0,3.0,525.303
3037,1.0,0.0,1.0,1.0,3.0,2.0,195.813
3038,1.0,5.0,2.0,3.0,2.0,1.0,713.739
3039,2.0,5.0,2.0,3.0,3.0,1.0,719.989
3040,2.0,5.0,1.0,2.0,2.0,2.0,642.896
3041,1.0,5.0,1.0,2.0,1.0,1.0,594.156
3042,2.0,1.0,1.0,2.0,3.0,0.0,270.916
3043,2.0,5.0,2.0,2.0,1.0,3.0,764.136
3044,2.0,5.0,1.0,2.0,3.0,0.0,542.9159999999999
3045,1.0,2.0,1.0,3.0,1.0,0.0,418.499
3046,1.0,3.0,1.0,2.0,3.0,1.0,428.156
3047,2.0,5.0,1.0,1.0,3.0,1.0,514.573
3048,1.0,2.0,1.0,1.0,3.0,1.0,289.323
3049,1.0,5.0,2.0,3.0,2.0,1.0,713.739
3050,2.0,3.0,2.0,2.0,3.0,3.0,598.136
3051,1.0,0.0,1.0,2.0,3.0,1.0,224.156
3052,1.0,2.0,2.0,2.0,0.0,1.0,468.906
3053,1.0,1.0,1.0,2.0,2.0,1.0,307.156
3054,2.0,5.0,1.0,2.0,0.0,1.0,630.406
3055,1.0,0.0,1.0,2.0,2.0,1.0,239.156
3056,2.0,1.0,1.0,3.0,1.0,2.0,456.72900000000004
3057,2.0,3.0,1.0,3.0,1.0,1.0,550.239
3058,1.0,5.0,1.0,3.0,2.0,0.0,607.499
3059,1.0,5.0,1.0,3.0,2.0,3.0,734.969
3060,2.0,2.0,1.0,3.0,1.0,0.0,439.749
3061,1.0,0.0,1.0,3.0,2.0,1.0,309.98900000000003
3062,1.0,1.0,1.0,1.0,3.0,3.0,306.303
3063,2.0,3.0,1.0,3.0,1.0,1.0,550.239
3064,1.0,5.0,2.0,3.0,2.0,1.0,713.739
3065,1.0,3.0,2.0,2.0,1.0,1.0,521.906
3066,1.0,5.0,2.0,2.0,3.0,1.0,627.906
3067,1.0,5.0,1.0,2.0,2.0,2.0,621.646
3068,1.0,5.0,1.0,3.0,3.0,1.0,634.989
3069,1.0,5.0,1.0,3.0,1.0,0.0,622.499
3070,2.0,2.0,1.0,3.0,2.0,3.0,552.219
3071,2.0,2.0,2.0,3.0,3.0,3.0,600.969
3072,1.0,5.0,1.0,1.0,2.0,1.0,508.323
3073,2.0,1.0,1.0,3.0,2.0,1.0,399.23900000000003
3074,1.0,5.0,2.0,3.0,1.0,3.0,813.719
3075,2.0,3.0,2.0,3.0,2.0,1.0,598.989
3076,2.0,5.0,1.0,2.0,0.0,0.0,587.9159999999999
3077,2.0,5.0,1.0,3.0,3.0,1.0,656.239
3078,1.0,0.0,2.0,1.0,3.0,2.0,259.563
3079,1.0,0.0,2.0,3.0,0.0,1.0,403.73900000000003
3080,1.0,5.0,1.0,1.0,2.0,1.0,508.323
3081,1.0,5.0,1.0,3.0,3.0,3.0,719.969
3082,1.0,0.0,2.0,2.0,2.0,1.0,302.906
3083,2.0,5.0,2.0,1.0,2.0,1.0,593.323
3084,2.0,5.0,1.0,2.0,2.0,3.0,685.386
3085,2.0,5.0,1.0,3.0,2.0,1.0,671.239
3086,1.0,3.0,1.0,1.0,2.0,1.0,372.323
3087,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
3088,1.0,2.0,2.0,3.0,0.0,1.0,539.739
3089,1.0,0.0,1.0,3.0,2.0,2.0,352.47900000000004
3090,1.0,5.0,1.0,2.0,3.0,3.0,649.136
3091,2.0,5.0,2.0,2.0,2.0,0.0,621.6659999999999
3092,2.0,5.0,1.0,2.0,0.0,1.0,630.406
3093,1.0,3.0,2.0,1.0,2.0,0.0,393.58299999999997
3094,2.0,5.0,1.0,3.0,2.0,1.0,671.239
3095,1.0,5.0,1.0,2.0,1.0,0.0,551.6659999999999
3096,2.0,0.0,1.0,1.0,0.0,2.0,262.063
3097,2.0,3.0,1.0,3.0,2.0,3.0,620.219
3098,2.0,0.0,2.0,1.0,2.0,1.0,253.323
3099,2.0,5.0,2.0,1.0,0.0,1.0,623.323
3100,2.0,0.0,1.0,1.0,0.0,1.0,219.573
3101,2.0,4.0,1.0,2.0,2.0,3.0,617.386
3102,2.0,5.0,2.0,1.0,0.0,0.0,580.833
3103,2.0,0.0,2.0,3.0,1.0,2.0,452.47900000000004
3104,2.0,4.0,1.0,2.0,2.0,0.0,489.916
3105,2.0,5.0,2.0,2.0,3.0,0.0,606.6659999999999
3106,1.0,4.0,2.0,3.0,0.0,3.0,760.719
3107,2.0,0.0,1.0,3.0,0.0,0.0,318.749
3108,2.0,5.0,1.0,3.0,3.0,0.0,613.749
3109,2.0,4.0,1.0,1.0,3.0,0.0,404.08299999999997
3110,1.0,3.0,2.0,2.0,3.0,3.0,576.886
3111,2.0,5.0,2.0,2.0,3.0,1.0,649.156
3112,1.0,1.0,1.0,2.0,2.0,0.0,264.666
3113,2.0,0.0,1.0,1.0,3.0,2.0,217.063
3114,2.0,4.0,1.0,2.0,1.0,1.0,547.406
3115,1.0,5.0,1.0,3.0,3.0,1.0,634.989
3116,2.0,5.0,1.0,1.0,2.0,3.0,614.553
3117,1.0,0.0,2.0,2.0,2.0,0.0,260.416
3118,2.0,3.0,2.0,3.0,3.0,0.0,541.499
3119,2.0,4.0,2.0,1.0,3.0,2.0,552.813
3120,1.0,5.0,1.0,3.0,1.0,2.0,707.479
3121,1.0,2.0,1.0,2.0,3.0,1.0,360.156
3122,1.0,2.0,2.0,3.0,2.0,0.0,467.249
3123,1.0,5.0,1.0,2.0,3.0,1.0,564.156
3124,2.0,2.0,2.0,2.0,2.0,1.0,460.156
3125,2.0,5.0,1.0,3.0,0.0,1.0,701.239
3126,1.0,5.0,1.0,2.0,3.0,0.0,521.6659999999999
3127,1.0,2.0,2.0,2.0,2.0,0.0,396.416
3128,2.0,2.0,2.0,1.0,1.0,1.0,404.323
3129,1.0,4.0,2.0,3.0,3.0,0.0,588.249
3130,1.0,3.0,2.0,3.0,2.0,1.0,577.739
3131,2.0,3.0,2.0,2.0,0.0,3.0,643.136
3132,2.0,3.0,1.0,2.0,3.0,1.0,449.406
3133,1.0,1.0,1.0,3.0,2.0,2.0,420.47900000000004
3134,2.0,1.0,1.0,2.0,3.0,0.0,270.916
3135,2.0,5.0,1.0,2.0,0.0,0.0,587.9159999999999
3136,1.0,5.0,2.0,3.0,3.0,1.0,698.739
3137,2.0,5.0,2.0,3.0,3.0,1.0,719.989
3138,1.0,3.0,2.0,2.0,1.0,3.0,606.886
3139,1.0,4.0,1.0,1.0,3.0,1.0,425.323
3140,1.0,5.0,2.0,2.0,2.0,1.0,642.906
3141,2.0,4.0,1.0,3.0,2.0,3.0,688.219
3142,1.0,0.0,2.0,1.0,2.0,2.0,274.563
3143,2.0,5.0,2.0,2.0,3.0,0.0,606.6659999999999
3144,1.0,5.0,1.0,2.0,2.0,1.0,579.156
3145,1.0,5.0,1.0,2.0,0.0,3.0,694.136
3146,1.0,5.0,1.0,1.0,2.0,3.0,593.303
3147,2.0,3.0,1.0,2.0,0.0,1.0,494.406
3148,1.0,1.0,2.0,2.0,3.0,0.0,313.416
3149,2.0,0.0,2.0,1.0,0.0,0.0,240.833
3150,1.0,5.0,1.0,3.0,2.0,2.0,692.479
3151,2.0,5.0,1.0,3.0,2.0,0.0,628.749
3152,2.0,2.0,2.0,3.0,2.0,1.0,530.989
3153,1.0,4.0,1.0,2.0,0.0,3.0,626.136
3154,1.0,4.0,2.0,2.0,1.0,2.0,632.396
3155,1.0,1.0,1.0,2.0,2.0,3.0,392.13599999999997
3156,1.0,5.0,1.0,1.0,3.0,3.0,578.303
3157,2.0,2.0,1.0,3.0,2.0,0.0,424.749
3158,2.0,5.0,1.0,2.0,1.0,0.0,572.9159999999999
3159,1.0,0.0,1.0,3.0,0.0,1.0,339.98900000000003
3160,2.0,4.0,2.0,3.0,2.0,1.0,666.989
3161,1.0,0.0,1.0,2.0,3.0,2.0,266.646
3162,1.0,3.0,1.0,1.0,2.0,0.0,329.83299999999997
3163,2.0,1.0,1.0,1.0,3.0,1.0,242.573
3164,2.0,5.0,1.0,2.0,3.0,1.0,585.406
3165,1.0,2.0,2.0,3.0,3.0,1.0,494.73900000000003
3166,2.0,5.0,2.0,2.0,1.0,1.0,679.156
3167,2.0,4.0,1.0,1.0,2.0,1.0,461.573
