usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke-,telat bayar,donasi
63,1500000,4,4500000,4,Wirausaha,3,6,1
74,1400000,16,4000000,2,Wirausaha,5,0,1
95,1900000,4,3500000,2,Wirausaha,2,3,1
63,1600000,4,4000000,5,Pedagang,3,6,7
87,1800000,4,1200000,2,Wirausaha,2,5,1
69,700000,5,4800000,2,Guru/Dosen,1,5,5
93,700000,10,1500000,5,Buruh,3,4,8
43,2500000,20,2000000,2,Pekerja Lepas,1,3,0
83,1200000,8,2300000,1,Pekerja Lepas,1,2,1
43,1200000,12,3500000,2,Pedagang,3,0,0
43,3000000,4,3000000,4,Guru/Dosen,5,0,0
80,2000000,6,1800000,5,Pedagang,4,3,5
28,1200000,12,3500000,3,Buruh,2,6,0
53,500000,20,1800000,4,Pedagang,1,6,3
93,3000000,8,1500000,3,Buruh,2,6,0
33,1500000,16,4500000,5,Pedagang,3,6,6
39,1500000,8,4600000,1,Guru/Dosen,4,5,1
61,1800000,8,3500000,2,Buruh,1,4,1
88,1900000,5,5000000,3,Buruh,5,6,4
86,500000,16,4400000,0,Wirausaha,2,2,3
74,1200000,5,2300000,1,Guru/Dosen,4,1,7
35,1000000,4,2300000,2,Buruh,2,5,3
43,700000,8,4800000,3,Buruh,3,0,5
94,500000,10,4400000,3,Pedagang,2,3,4
49,1200000,4,1500000,4,Guru/Dosen,1,5,6
56,3000000,3,4600000,0,Guru/Dosen,5,6,3
68,1900000,8,2500000,2,Pedagang,4,3,1
41,1400000,20,2500000,1,Buruh,1,2,4
94,1900000,5,5000000,4,Wirausaha,5,2,0
87,1800000,10,5000000,1,Wirausaha,2,5,3
48,2500000,12,3500000,2,Pedagang,3,5,2
90,2000000,16,1500000,5,Pedagang,2,3,0
50,1500000,8,1200000,2,Guru/Dosen,5,1,5
22,1600000,3,1800000,3,Buruh,3,6,1
85,1200000,10,4500000,3,Wirausaha,5,3,1
25,3000000,3,2500000,3,Pedagang,1,3,0
21,2000000,4,3000000,5,Pedagang,2,6,2
51,1500000,8,4400000,1,Pekerja Lepas,5,2,5
53,1800000,4,4600000,4,Pedagang,4,0,4
33,1200000,10,4600000,5,Wirausaha,4,0,7
57,1200000,6,3000000,2,Pekerja Lepas,4,2,1
57,1800000,8,4600000,5,Buruh,5,5,3
20,1200000,3,2500000,0,Pekerja Lepas,4,0,1
41,1200000,4,2500000,5,Wirausaha,4,4,2
24,3000000,12,4000000,5,Buruh,4,4,8
27,1900000,4,3000000,3,Pedagang,2,1,0
37,500000,10,4400000,2,Pedagang,1,1,5
44,1200000,20,4500000,3,Guru/Dosen,2,5,0
58,1400000,20,3500000,4,Pedagang,4,5,4
98,1400000,16,3000000,3,Wirausaha,5,2,2
30,500000,10,2500000,5,Wirausaha,5,4,5
27,1200000,10,1500000,4,Guru/Dosen,2,3,5
52,500000,4,2000000,1,Buruh,5,5,0
23,1200000,4,4000000,5,Pekerja Lepas,4,6,0
92,500000,10,4000000,2,Pekerja Lepas,5,3,6
77,1200000,10,1500000,2,Pekerja Lepas,1,3,6
75,2000000,16,3000000,0,Pekerja Lepas,3,4,1
76,1500000,4,4500000,5,Pekerja Lepas,2,0,0
73,3000000,4,1200000,2,Guru/Dosen,4,2,0
37,1200000,12,4800000,5,Wirausaha,4,1,5
27,3000000,12,1200000,2,Guru/Dosen,3,3,0
22,1000000,16,4800000,1,Pedagang,2,5,5
83,1200000,5,1800000,1,Pedagang,4,0,1
45,1200000,10,3000000,4,Pedagang,4,3,0
58,1200000,3,4000000,0,Pedagang,4,5,8
73,1200000,10,4000000,5,Wirausaha,3,4,4
51,1600000,4,2300000,2,Pedagang,5,1,5
59,500000,4,2500000,5,Wirausaha,3,0,0
20,3000000,4,3500000,0,Buruh,2,1,0
22,1500000,4,4400000,1,Buruh,1,1,0
56,2500000,16,4500000,1,Buruh,3,3,1
55,500000,20,3000000,4,Pedagang,3,3,0
89,1800000,8,2000000,3,Pedagang,4,1,7
30,500000,5,4500000,0,Guru/Dosen,5,4,5
42,3000000,4,1500000,4,Pekerja Lepas,4,6,6
36,1200000,10,1800000,4,Pedagang,2,6,0
44,1200000,4,1200000,3,Pekerja Lepas,4,6,5
31,2500000,6,2500000,5,Pedagang,2,1,1
93,1900000,16,1800000,5,Pekerja Lepas,1,4,2
29,1600000,4,4500000,5,Guru/Dosen,4,0,1
70,1000000,6,2500000,5,Buruh,1,1,6
82,1000000,4,1200000,2,Pedagang,3,6,0
55,1400000,10,4400000,5,Wirausaha,1,6,6
72,500000,6,3500000,5,Wirausaha,5,4,6
48,1800000,6,4500000,3,Guru/Dosen,3,1,2
64,700000,5,2000000,0,Wirausaha,5,2,1
97,1200000,10,3500000,2,Pedagang,1,2,2
22,2000000,20,4500000,2,Pedagang,5,6,2
29,500000,5,2000000,5,Wirausaha,4,5,5
55,1500000,4,2000000,2,Pedagang,2,4,1
55,1400000,20,4400000,0,Pekerja Lepas,1,2,1
70,1400000,10,2500000,2,Pedagang,3,4,8
31,1900000,10,5000000,5,Pedagang,5,1,0
33,2500000,6,2000000,0,Buruh,3,1,5
92,1500000,10,2300000,5,Pedagang,2,6,0
58,1400000,4,4600000,0,Buruh,2,5,1
26,1200000,8,2500000,0,Pekerja Lepas,3,0,4
71,1400000,16,4500000,5,Guru/Dosen,3,0,1
32,1800000,10,2000000,1,Pedagang,2,1,0
28,1200000,10,3500000,4,Guru/Dosen,3,3,2
86,1200000,4,2500000,4,Buruh,4,5,0
48,500000,10,4800000,4,Pekerja Lepas,4,5,5
48,1500000,20,3500000,5,Guru/Dosen,2,0,4
97,3000000,5,4000000,5,Wirausaha,5,1,5
33,1000000,20,1800000,0,Pedagang,1,3,4
84,3000000,20,4500000,3,Wirausaha,3,0,4
24,1800000,5,4500000,5,Buruh,5,0,0
44,3000000,5,1500000,1,Buruh,4,6,0
96,1600000,4,1500000,1,Guru/Dosen,3,1,2
93,1200000,5,4600000,2,Wirausaha,3,3,1
74,700000,20,4500000,4,Guru/Dosen,4,1,1
68,500000,12,4000000,0,Buruh,3,4,6
90,1800000,4,3000000,5,Buruh,4,0,0
96,500000,5,2500000,5,Pedagang,3,6,0
73,1500000,16,4500000,3,Guru/Dosen,5,3,0
74,1400000,4,1200000,1,Pedagang,1,4,1
70,3000000,4,2500000,1,Pekerja Lepas,2,0,5
30,1200000,6,1800000,3,Buruh,3,5,1
37,2500000,5,4600000,1,Wirausaha,2,5,0
43,500000,10,1800000,4,Pedagang,1,5,4
28,1000000,6,2500000,2,Pedagang,2,0,1
55,1200000,6,1500000,2,Wirausaha,1,2,3
53,1200000,10,1200000,5,Pekerja Lepas,5,4,5
80,3000000,16,3500000,3,Pedagang,4,6,0
49,1200000,10,2000000,4,Guru/Dosen,4,6,7
67,1000000,10,2300000,1,Pekerja Lepas,3,5,1
77,3000000,10,4400000,1,Buruh,4,5,4
34,1600000,4,1200000,5,Pedagang,4,4,2
74,1200000,16,1800000,1,Wirausaha,1,5,7
20,1200000,4,5000000,2,Pekerja Lepas,4,1,0
50,1900000,6,1800000,4,Pedagang,5,3,0
85,2000000,8,2300000,4,Wirausaha,5,4,5
80,1200000,10,1500000,1,Guru/Dosen,4,1,4
99,1900000,8,4800000,4,Pedagang,1,0,5
33,3000000,8,3500000,2,Guru/Dosen,5,4,0
28,1200000,3,4800000,3,Pedagang,2,1,0
42,1600000,10,1200000,0,Pedagang,3,2,8
96,1000000,6,4500000,0,Buruh,1,0,3
50,700000,12,5000000,2,Pedagang,3,6,6
83,3000000,3,3000000,2,Pedagang,1,3,3
91,1200000,16,2000000,0,Buruh,1,1,7
44,500000,16,4000000,1,Guru/Dosen,5,0,7
37,1200000,8,4800000,4,Buruh,4,6,5
26,1900000,6,3000000,1,Buruh,2,4,0
91,2500000,12,4400000,2,Pedagang,4,4,5
50,1500000,8,4800000,3,Buruh,4,2,0
60,500000,6,4400000,3,Pekerja Lepas,1,1,5
86,1200000,10,5000000,4,Pedagang,4,1,4
46,1800000,10,2000000,1,Guru/Dosen,1,2,5
22,1800000,5,4000000,0,Buruh,2,4,3
92,500000,4,1500000,1,Guru/Dosen,4,2,6
72,1400000,16,4600000,5,Pekerja Lepas,2,1,2
74,2000000,10,5000000,4,Wirausaha,2,3,2
29,1200000,10,5000000,0,Wirausaha,2,6,2
35,700000,16,3500000,1,Pedagang,5,2,1
55,3000000,4,4000000,5,Buruh,2,0,4
32,2000000,5,5000000,4,Buruh,2,5,1
27,1200000,10,3500000,2,Pedagang,1,1,0
25,700000,20,2000000,2,Buruh,4,3,3
34,500000,12,3500000,2,Pedagang,4,2,2
65,700000,16,4500000,3,Buruh,5,6,0
28,700000,8,1500000,4,Pedagang,2,6,0
40,1600000,6,4000000,0,Pedagang,2,2,3
48,1400000,12,2000000,2,Wirausaha,5,1,1
99,1900000,3,4800000,3,Wirausaha,3,3,0
98,3000000,10,4400000,5,Wirausaha,3,6,8
34,1400000,8,5000000,5,Guru/Dosen,4,5,5
97,1200000,12,5000000,5,Pekerja Lepas,2,4,2
60,2000000,10,1200000,4,Pedagang,1,4,7
90,2000000,3,1200000,1,Wirausaha,3,0,7
56,500000,4,1800000,1,Pedagang,1,1,4
33,500000,8,3500000,2,Buruh,1,6,0
58,3000000,4,4000000,1,Pedagang,4,1,1
23,700000,5,1500000,5,Pekerja Lepas,2,5,6
99,2500000,6,4000000,5,Pedagang,4,3,8
94,1200000,5,4600000,2,Pedagang,5,1,5
70,1400000,6,3000000,1,Buruh,3,1,0
41,1000000,6,4000000,5,Pekerja Lepas,1,6,2
73,2500000,12,4600000,4,Buruh,4,3,1
71,1400000,4,4500000,1,Pekerja Lepas,5,6,3
60,1000000,10,1200000,3,Pedagang,3,3,7
21,1200000,4,4500000,3,Pedagang,5,4,5
49,3000000,20,2000000,0,Guru/Dosen,3,3,2
52,1500000,6,5000000,1,Pekerja Lepas,4,4,2
35,1400000,6,1500000,5,Wirausaha,1,6,0
59,1200000,3,4000000,2,Pedagang,3,5,1
74,2500000,4,3000000,1,Guru/Dosen,2,5,5
37,1600000,20,2500000,1,Pedagang,4,2,5
92,2000000,8,4600000,4,Guru/Dosen,5,0,3
31,500000,8,4600000,0,Wirausaha,4,3,0
58,500000,20,5000000,3,Pedagang,2,5,2
98,700000,3,3000000,1,Guru/Dosen,4,3,5
90,500000,10,4800000,1,Pedagang,2,3,4
32,1400000,4,3000000,5,Pedagang,1,0,5
28,3000000,8,1500000,2,Guru/Dosen,4,1,2
21,2500000,3,3000000,4,Pedagang,2,0,2
69,1200000,3,4600000,3,Buruh,2,1,6
67,1200000,6,4000000,0,Pedagang,3,5,6
87,1600000,10,1800000,2,Buruh,1,1,0
69,1200000,20,3500000,1,Pekerja Lepas,4,0,1
67,2000000,5,4400000,2,Pedagang,5,1,6
93,1900000,4,1500000,4,Pekerja Lepas,4,6,1
21,3000000,6,4500000,3,Pedagang,5,2,8
59,3000000,5,2500000,0,Buruh,2,4,6
72,2500000,8,4800000,4,Buruh,2,2,2
23,2500000,12,4600000,1,Wirausaha,5,3,8
22,1500000,10,4600000,4,Pedagang,3,6,6
62,500000,12,1800000,3,Pedagang,2,1,5
49,500000,20,3500000,0,Buruh,5,1,6
84,2000000,12,2500000,2,Pekerja Lepas,3,4,6
42,1500000,16,3500000,5,Pedagang,3,6,3
46,1800000,20,4600000,3,Pekerja Lepas,1,6,1
26,500000,8,1200000,1,Wirausaha,1,1,8
54,1200000,10,3000000,1,Pedagang,3,2,1
28,1000000,20,1500000,3,Pekerja Lepas,2,3,6
50,500000,12,3500000,1,Pedagang,1,1,7
67,1200000,5,2300000,5,Pekerja Lepas,1,0,5
59,1200000,6,5000000,3,Pekerja Lepas,5,4,1
70,1000000,4,2000000,2,Wirausaha,4,0,4
59,2500000,20,5000000,1,Pedagang,5,2,6
28,3000000,4,2000000,3,Wirausaha,1,1,2
61,1600000,4,4400000,0,Pekerja Lepas,4,3,0
25,2500000,4,3000000,3,Pekerja Lepas,4,1,6
89,700000,20,4800000,4,Wirausaha,5,4,1
69,3000000,8,4800000,3,Guru/Dosen,5,6,4
25,1200000,4,4000000,2,Buruh,2,2,3
23,1600000,12,4400000,0,Buruh,4,1,6
54,1200000,12,4500000,0,Pedagang,1,6,5
83,500000,5,4400000,0,Buruh,4,0,1
60,1000000,10,3000000,3,Pekerja Lepas,5,3,1
81,1400000,5,1500000,1,Guru/Dosen,5,2,1
88,1800000,8,4000000,0,Pekerja Lepas,1,1,3
96,1200000,10,3000000,1,Pedagang,2,3,8
80,1600000,16,1200000,3,Pedagang,4,1,3
22,3000000,10,4400000,3,Pedagang,3,4,6
76,3000000,12,4600000,3,Pedagang,1,2,4
27,1400000,4,1200000,4,Buruh,2,6,4
24,700000,10,3500000,1,Wirausaha,4,0,6
32,500000,20,4500000,4,Pekerja Lepas,3,3,3
55,1200000,16,4400000,4,Pedagang,5,1,8
21,500000,10,3500000,3,Guru/Dosen,3,0,2
29,1200000,12,3500000,0,Pedagang,4,3,4
69,1200000,10,1800000,5,Wirausaha,4,4,2
75,1200000,6,2300000,5,Wirausaha,5,0,3
42,1800000,6,1200000,2,Pedagang,1,4,5
47,1600000,8,4500000,1,Pedagang,2,2,1
98,1200000,8,4800000,0,Pedagang,1,3,8
80,1200000,10,4400000,1,Pedagang,3,1,4
67,1000000,3,1200000,4,Pedagang,3,0,1
60,1600000,10,2000000,3,Pedagang,3,3,0
48,1900000,4,1800000,4,Wirausaha,5,3,2
30,1900000,4,4500000,4,Pedagang,2,6,3
82,1600000,3,2300000,2,Pedagang,4,6,2
99,1400000,16,1500000,3,Pekerja Lepas,3,5,1
94,1200000,10,3500000,2,Wirausaha,2,3,1
40,2000000,8,1200000,2,Pekerja Lepas,2,0,6
36,2000000,4,4500000,0,Pedagang,5,4,0
62,1800000,12,1800000,3,Pekerja Lepas,5,6,5
76,500000,20,4000000,1,Buruh,5,3,4
69,2500000,5,3500000,1,Guru/Dosen,2,4,0
34,1200000,10,2300000,4,Pekerja Lepas,1,2,1
27,3000000,5,2500000,0,Wirausaha,4,4,0
27,500000,12,1200000,1,Buruh,3,4,6
97,1200000,4,4400000,2,Pedagang,4,3,6
24,1900000,10,2500000,4,Pedagang,4,0,1
29,1500000,5,4600000,4,Pedagang,1,5,1
54,1800000,10,1800000,4,Wirausaha,4,0,0
43,2500000,20,5000000,0,Wirausaha,4,1,0
84,1200000,10,4600000,0,Guru/Dosen,4,4,1
74,3000000,10,4000000,4,Pekerja Lepas,5,2,5
46,1000000,10,4800000,3,Pedagang,5,5,0
85,1800000,3,3000000,4,Pekerja Lepas,5,6,3
70,1900000,10,4600000,4,Guru/Dosen,5,3,0
65,2000000,12,4400000,3,Pedagang,3,0,0
96,700000,3,4400000,1,Pekerja Lepas,3,3,4
48,1800000,12,4400000,4,Buruh,2,2,4
30,1200000,16,4600000,1,Pedagang,1,3,1
26,1200000,12,3000000,1,Guru/Dosen,2,1,1
67,500000,16,2500000,4,Wirausaha,1,4,3
20,700000,12,2500000,1,Wirausaha,2,1,8
53,2500000,10,3500000,0,Guru/Dosen,1,1,2
26,3000000,5,5000000,5,Pekerja Lepas,4,4,1
79,500000,10,4400000,3,Wirausaha,3,3,1
40,1200000,3,4600000,2,Guru/Dosen,5,1,7
25,1400000,4,1800000,1,Pedagang,4,6,1
55,1200000,20,5000000,0,Buruh,4,5,0
66,1200000,10,4000000,4,Guru/Dosen,4,4,0
39,500000,4,4600000,2,Pedagang,3,0,1
22,1600000,4,4000000,1,Pedagang,1,1,2
46,700000,20,2000000,0,Pedagang,2,6,4
45,700000,5,2500000,1,Buruh,1,3,2
54,500000,10,4000000,0,Guru/Dosen,3,6,7
72,1500000,8,4500000,3,Pedagang,4,6,0
26,1000000,16,2300000,3,Pedagang,3,2,0
30,1500000,12,4600000,1,Pekerja Lepas,1,4,1
97,500000,3,4000000,0,Wirausaha,3,6,4
45,1000000,6,1500000,1,Wirausaha,4,5,5
73,1600000,12,1800000,3,Buruh,5,6,0
46,1000000,4,1800000,3,Pekerja Lepas,5,3,5
38,2000000,12,1500000,5,Pekerja Lepas,4,5,0
84,1500000,4,4600000,2,Guru/Dosen,1,3,5
55,1800000,16,2300000,4,Pedagang,4,3,1
47,1200000,6,2000000,3,Pedagang,4,6,0
30,3000000,10,2500000,3,Guru/Dosen,2,2,6
34,1200000,5,2000000,2,Guru/Dosen,3,3,4
22,700000,16,1800000,0,Wirausaha,3,0,3
83,500000,6,1500000,1,Pedagang,2,4,4
42,1200000,4,1200000,1,Guru/Dosen,4,3,2
48,2500000,4,1800000,2,Guru/Dosen,3,2,6
20,1500000,3,2500000,2,Pedagang,5,5,1
28,1400000,10,4600000,3,Buruh,3,1,2
39,1000000,5,1200000,3,Pedagang,2,2,1
66,1400000,16,4600000,1,Pedagang,1,3,4
100,1200000,5,1800000,3,Guru/Dosen,4,4,1
57,1800000,20,5000000,0,Buruh,5,4,5
38,500000,4,4600000,4,Pedagang,3,3,2
33,1200000,20,4000000,1,Guru/Dosen,3,5,6
36,1400000,16,4600000,1,Wirausaha,5,4,0
82,1000000,12,1800000,5,Pedagang,2,0,5
54,3000000,5,2000000,1,Pekerja Lepas,1,6,0
55,3000000,8,3500000,2,Pedagang,2,5,2
99,500000,3,2300000,3,Pedagang,5,1,1
21,1200000,8,2000000,0,Guru/Dosen,3,3,0
26,1200000,6,2500000,1,Buruh,2,0,5
40,1500000,16,4800000,5,Wirausaha,5,0,0
52,1800000,20,1200000,5,Guru/Dosen,3,5,2
30,1900000,4,1200000,4,Buruh,4,5,1
90,1400000,16,4600000,5,Pedagang,3,3,2
90,1400000,10,4500000,2,Pedagang,3,3,5
27,1200000,10,2300000,5,Pekerja Lepas,2,3,1
49,2500000,12,1500000,2,Pekerja Lepas,3,5,1
31,1400000,8,1200000,3,Guru/Dosen,3,2,0
36,2000000,12,4400000,5,Pedagang,3,5,4
43,1400000,4,4400000,2,Pekerja Lepas,2,2,3
74,500000,3,3000000,5,Pedagang,5,3,3
28,1200000,3,1200000,0,Guru/Dosen,1,1,1
74,2500000,4,4400000,0,Pedagang,1,4,0
85,700000,8,4500000,1,Guru/Dosen,3,1,2
44,3000000,12,3000000,3,Wirausaha,5,2,7
51,2500000,10,5000000,5,Pedagang,4,5,0
49,1500000,16,3000000,0,Pedagang,5,1,2
51,1400000,10,4000000,1,Buruh,3,4,0
31,1500000,6,2500000,3,Pedagang,5,5,0
68,2000000,5,4500000,5,Pedagang,3,3,1
99,700000,10,1200000,5,Guru/Dosen,5,5,6
57,1800000,3,2000000,0,Pekerja Lepas,4,2,0
62,2500000,5,5000000,0,Guru/Dosen,2,5,1
99,500000,16,2500000,4,Pedagang,1,6,0
52,1000000,6,1200000,4,Guru/Dosen,4,1,1
60,1500000,4,4600000,4,Pekerja Lepas,4,6,1
63,3000000,4,2300000,0,Pedagang,5,6,2
94,1600000,4,4500000,5,Buruh,5,5,1
91,1900000,3,5000000,0,Buruh,1,6,6
58,2500000,10,4400000,4,Pedagang,1,4,8
54,1400000,20,2300000,4,Guru/Dosen,2,1,0
100,2000000,3,2300000,0,Pedagang,3,6,0
50,700000,3,4800000,2,Wirausaha,4,6,6
43,700000,4,4400000,1,Pedagang,3,0,0
50,500000,20,3500000,5,Wirausaha,3,0,5
53,1200000,10,4800000,3,Wirausaha,4,4,0
100,500000,12,4400000,1,Pedagang,5,5,1
64,1200000,3,3500000,1,Pedagang,1,6,4
43,1800000,10,4600000,0,Pekerja Lepas,1,3,4
71,2000000,8,3000000,0,Buruh,5,1,2
54,1400000,4,3000000,1,Pekerja Lepas,2,6,5
38,1200000,4,3500000,0,Pedagang,2,1,3
76,3000000,20,3500000,1,Pedagang,5,1,0
90,2000000,8,1500000,4,Pedagang,4,3,3
48,1600000,10,3000000,0,Pekerja Lepas,5,3,0
52,1500000,12,5000000,3,Pedagang,4,5,4
98,1800000,12,1200000,4,Guru/Dosen,4,1,7
71,1400000,4,4800000,0,Guru/Dosen,1,5,6
71,1600000,4,4600000,0,Pedagang,4,1,0
80,2500000,10,1500000,5,Wirausaha,1,3,3
100,700000,16,1200000,0,Pedagang,4,6,8
24,1200000,5,3500000,2,Pedagang,3,0,6
45,1800000,8,1200000,5,Pekerja Lepas,3,4,0
79,1800000,12,4400000,4,Pedagang,4,0,1
95,1800000,10,4500000,1,Buruh,1,1,2
63,1200000,16,4000000,2,Pedagang,2,4,3
72,2500000,20,2000000,1,Pedagang,5,6,5
46,1900000,12,3000000,5,Guru/Dosen,4,1,4
52,500000,4,1500000,5,Guru/Dosen,3,5,1
81,500000,3,3500000,3,Pekerja Lepas,3,3,3
46,2000000,8,1500000,2,Pedagang,5,5,1
53,500000,4,2300000,5,Guru/Dosen,2,1,6
52,1200000,6,3500000,1,Pedagang,4,0,6
95,1000000,16,3500000,3,Pedagang,1,1,3
37,2500000,4,2500000,3,Pekerja Lepas,5,0,6
71,1500000,4,2000000,3,Wirausaha,1,1,1
65,1200000,20,2000000,1,Pedagang,3,1,3
87,1000000,20,4400000,1,Wirausaha,2,4,8
56,1600000,8,5000000,4,Pedagang,1,1,8
43,1200000,20,2500000,4,Pekerja Lepas,4,5,0
93,1200000,5,3500000,4,Pedagang,3,6,2
23,1600000,8,1200000,3,Buruh,1,4,2
78,1800000,4,4000000,3,Wirausaha,4,4,1
38,1500000,8,4000000,4,Pedagang,1,2,6
20,1500000,5,4400000,1,Pekerja Lepas,1,6,2
57,2000000,3,4800000,3,Wirausaha,5,4,2
43,1200000,10,4600000,4,Pedagang,4,0,1
87,1000000,20,3500000,2,Pedagang,5,6,6
65,1800000,4,4000000,4,Guru/Dosen,5,1,5
33,2000000,4,4600000,4,Pedagang,2,6,0
42,2000000,6,1500000,4,Guru/Dosen,1,0,6
44,2000000,8,3500000,3,Pedagang,4,2,1
30,2500000,20,2300000,4,Pedagang,4,2,2
55,2000000,8,1200000,1,Guru/Dosen,3,6,6
70,1900000,4,1500000,0,Buruh,3,6,6
83,700000,20,4800000,5,Guru/Dosen,3,4,3
81,1000000,6,4500000,4,Guru/Dosen,4,6,2
80,1800000,10,1500000,0,Guru/Dosen,4,4,6
98,500000,6,1500000,4,Guru/Dosen,1,1,1
57,3000000,10,2500000,4,Guru/Dosen,2,4,5
97,1900000,8,1500000,0,Guru/Dosen,5,3,1
50,1400000,6,2000000,1,Pedagang,1,0,4
91,1800000,4,2500000,5,Guru/Dosen,5,0,3
47,1200000,16,2000000,2,Pedagang,2,4,2
30,1000000,12,4600000,5,Pekerja Lepas,1,0,4
44,1800000,4,4500000,2,Pedagang,4,4,0
58,3000000,4,4600000,2,Buruh,2,4,4
72,1900000,12,4400000,1,Wirausaha,4,1,1
45,2500000,10,2000000,2,Pedagang,3,4,6
26,1600000,4,3500000,1,Wirausaha,3,1,2
41,700000,20,4400000,1,Buruh,5,3,7
63,1500000,8,3000000,2,Guru/Dosen,2,1,2
29,700000,5,2500000,1,Guru/Dosen,3,4,3
45,2000000,10,4800000,2,Pedagang,5,3,0
94,2500000,5,3500000,4,Wirausaha,2,3,1
56,3000000,4,1800000,4,Guru/Dosen,1,1,2
28,1000000,10,3000000,1,Wirausaha,1,3,5
56,3000000,5,5000000,2,Pekerja Lepas,4,4,5
34,1800000,10,2500000,3,Pedagang,3,1,1
23,500000,6,3500000,1,Pedagang,5,0,8
43,500000,20,1500000,5,Pedagang,2,3,5
85,1600000,20,2300000,3,Pekerja Lepas,4,4,2
84,2500000,16,4800000,2,Wirausaha,2,5,6
74,700000,10,1500000,3,Buruh,5,3,1
88,3000000,4,2300000,1,Wirausaha,4,2,8
71,500000,10,1800000,0,Guru/Dosen,1,1,3
34,700000,8,1500000,3,Wirausaha,2,3,3
51,1200000,6,2000000,1,Buruh,5,0,4
47,500000,10,3000000,3,Pedagang,3,2,5
51,1500000,20,1500000,5,Wirausaha,1,1,2
59,500000,10,4600000,5,Buruh,2,1,0
83,2500000,3,4500000,1,Wirausaha,5,4,1
71,1000000,16,1800000,4,Buruh,2,4,0
57,1500000,10,4500000,3,Buruh,1,3,1
84,500000,3,4600000,5,Wirausaha,5,1,1
42,1500000,10,4400000,3,Guru/Dosen,2,5,2
55,3000000,16,1200000,5,Pekerja Lepas,3,0,3
82,1600000,4,4400000,5,Guru/Dosen,2,5,0
43,1900000,5,3500000,5,Wirausaha,2,6,6
72,2000000,5,5000000,5,Wirausaha,4,1,2
30,2000000,4,1200000,4,Buruh,3,4,0
30,500000,10,3000000,1,Pekerja Lepas,2,0,0
78,700000,5,2500000,3,Pedagang,3,4,0
72,2000000,20,2300000,4,Pedagang,5,0,1
44,1400000,6,2500000,3,Pedagang,5,5,4
28,1200000,10,1500000,4,Pedagang,1,2,5
55,700000,16,2000000,2,Guru/Dosen,1,6,4
71,2000000,10,4500000,2,Pedagang,4,2,8
48,1200000,4,5000000,0,Buruh,4,3,0
92,1200000,10,1800000,3,Wirausaha,3,2,3
45,500000,4,4800000,1,Pedagang,4,0,1
69,500000,4,5000000,3,Wirausaha,3,2,3
36,1900000,20,2500000,5,Buruh,2,1,2
83,1900000,8,1800000,1,Buruh,3,1,4
41,1200000,3,4000000,3,Guru/Dosen,5,3,0
93,1200000,4,2300000,3,Pedagang,2,2,7
44,1600000,3,3500000,5,Pekerja Lepas,5,6,0
31,1200000,20,2500000,3,Pekerja Lepas,5,3,7
65,1600000,4,4500000,4,Pedagang,1,4,2
46,500000,6,4400000,2,Buruh,3,6,3
83,500000,5,2500000,0,Wirausaha,3,1,0
54,1500000,3,3000000,5,Pedagang,3,3,8
59,2500000,5,1500000,2,Pekerja Lepas,1,0,3
83,1400000,4,1500000,2,Buruh,2,6,1
75,1400000,3,1800000,1,Pedagang,2,5,0
20,3000000,6,3000000,3,Wirausaha,4,1,1
63,700000,20,1200000,5,Wirausaha,5,3,3
67,700000,10,5000000,4,Buruh,3,3,2
46,1500000,20,4000000,2,Guru/Dosen,4,6,3
28,2000000,4,4600000,2,Pedagang,1,5,6
56,2000000,5,4600000,4,Pedagang,2,6,2
37,1600000,20,4600000,1,Pedagang,4,2,8
47,500000,8,5000000,5,Pedagang,4,6,7
71,1900000,12,3000000,5,Pekerja Lepas,1,5,6
63,1500000,5,2300000,0,Pedagang,3,0,0
60,2500000,20,5000000,0,Wirausaha,2,5,0
100,2000000,10,2500000,3,Wirausaha,2,1,2
41,1000000,5,3000000,1,Wirausaha,5,2,1
66,2500000,8,2500000,0,Buruh,1,0,5
80,1000000,4,1800000,1,Pekerja Lepas,4,0,1
100,1800000,20,4000000,0,Pedagang,5,3,1
64,1200000,10,1800000,3,Wirausaha,5,4,7
100,1200000,20,1500000,2,Wirausaha,4,3,3
77,1900000,10,2300000,4,Buruh,2,5,2
97,1600000,16,4600000,2,Guru/Dosen,1,2,7
74,1000000,12,3000000,0,Pekerja Lepas,4,4,5
64,1900000,3,2300000,5,Buruh,5,2,5
77,2500000,3,1200000,2,Pedagang,5,1,0
71,1200000,10,1200000,4,Guru/Dosen,1,4,7
80,1000000,5,4800000,4,Buruh,2,4,1
21,700000,4,5000000,1,Wirausaha,1,2,0
99,1200000,4,4000000,2,Pekerja Lepas,2,4,6
78,2500000,5,3000000,0,Pedagang,1,4,0
59,1200000,10,5000000,1,Pedagang,2,0,6
90,1400000,4,4800000,4,Wirausaha,5,1,2
54,1600000,4,4400000,4,Pedagang,1,2,7
61,1200000,3,3500000,2,Wirausaha,2,6,1
71,1800000,12,3500000,0,Wirausaha,4,6,1
44,1500000,10,3000000,2,Wirausaha,3,5,0
25,1500000,4,2000000,3,Wirausaha,3,4,5
85,700000,4,2500000,0,Buruh,2,2,1
42,1400000,8,1500000,4,Guru/Dosen,4,2,0
85,1200000,16,1500000,2,Guru/Dosen,1,0,4
63,500000,16,5000000,1,Buruh,5,5,7
