,usia,econ,pekerjaan,pinjaman ke,telat bayar,donasi,score
2111,1.0,5.0,2.0,2.0,2.0,3.0,720.6659999999999
2112,1.0,0.0,2.0,1.0,2.0,0.0,182.363
2113,1.0,5.0,1.0,1.0,3.0,0.0,440.00300000000004
2114,1.0,3.0,1.0,3.0,2.0,3.0,591.749
2115,2.0,5.0,1.0,2.0,1.0,1.0,611.796
2116,2.0,3.0,1.0,3.0,0.0,1.0,565.239
2117,1.0,3.0,1.0,1.0,2.0,0.0,322.613
2118,2.0,1.0,2.0,3.0,3.0,1.0,437.159
2119,2.0,5.0,1.0,2.0,3.0,3.0,659.556
2120,2.0,5.0,1.0,3.0,0.0,2.0,743.729
2121,2.0,3.0,2.0,2.0,1.0,3.0,624.526
2122,2.0,2.0,2.0,2.0,3.0,1.0,434.326
2123,1.0,5.0,2.0,3.0,1.0,0.0,682.639
2124,2.0,2.0,2.0,3.0,2.0,1.0,523.769
2125,1.0,5.0,1.0,2.0,3.0,2.0,595.816
2126,1.0,5.0,1.0,1.0,0.0,1.0,538.323
2127,2.0,5.0,2.0,3.0,0.0,1.0,764.989
2128,1.0,5.0,1.0,1.0,3.0,0.0,440.00300000000004
2129,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
2130,2.0,4.0,2.0,1.0,1.0,1.0,536.713
2131,1.0,5.0,1.0,2.0,0.0,1.0,609.156
2132,2.0,5.0,1.0,1.0,2.0,1.0,522.353
2133,1.0,2.0,1.0,1.0,3.0,0.0,236.00300000000001
2134,2.0,3.0,2.0,2.0,3.0,3.0,587.306
2135,2.0,0.0,2.0,3.0,3.0,3.0,454.139
2136,2.0,0.0,2.0,3.0,2.0,0.0,345.279
2137,1.0,5.0,1.0,3.0,3.0,0.0,581.669
2138,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
2139,1.0,0.0,1.0,2.0,2.0,1.0,231.936
2140,2.0,5.0,1.0,2.0,3.0,2.0,617.066
2141,2.0,5.0,1.0,3.0,2.0,0.0,621.529
2142,1.0,2.0,1.0,3.0,0.0,2.0,518.479
2143,2.0,3.0,1.0,1.0,2.0,1.0,386.35299999999995
2144,1.0,1.0,2.0,3.0,3.0,1.0,415.909
2145,1.0,5.0,2.0,3.0,2.0,0.0,664.029
2146,2.0,3.0,2.0,3.0,2.0,2.0,634.259
2147,2.0,3.0,1.0,3.0,3.0,1.0,509.409
2148,1.0,5.0,1.0,1.0,3.0,0.0,440.00300000000004
2149,2.0,0.0,2.0,2.0,3.0,3.0,383.30600000000004
2150,1.0,1.0,1.0,2.0,0.0,1.0,337.156
2151,2.0,5.0,1.0,3.0,2.0,0.0,621.529
2152,2.0,5.0,1.0,2.0,3.0,1.0,574.576
2153,2.0,5.0,1.0,1.0,1.0,1.0,540.963
2154,1.0,4.0,1.0,3.0,0.0,1.0,611.989
2155,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
2156,1.0,5.0,1.0,2.0,3.0,1.0,553.326
2157,2.0,0.0,1.0,3.0,0.0,3.0,446.21900000000005
2158,1.0,2.0,1.0,2.0,2.0,3.0,452.91600000000005
2159,2.0,5.0,1.0,3.0,1.0,2.0,725.119
2160,2.0,5.0,1.0,3.0,1.0,1.0,682.629
2161,1.0,5.0,1.0,2.0,0.0,3.0,694.136
2162,2.0,5.0,1.0,3.0,2.0,3.0,748.999
2163,1.0,3.0,2.0,2.0,2.0,0.0,457.19599999999997
2164,2.0,3.0,1.0,2.0,0.0,1.0,494.406
2165,1.0,5.0,1.0,3.0,2.0,2.0,685.259
2166,1.0,0.0,1.0,2.0,2.0,0.0,189.446
2167,1.0,2.0,2.0,2.0,3.0,0.0,370.586
2168,2.0,2.0,1.0,1.0,2.0,1.0,318.353
2169,2.0,5.0,1.0,3.0,2.0,2.0,706.509
2170,2.0,0.0,1.0,3.0,3.0,3.0,390.389
2171,1.0,5.0,1.0,1.0,1.0,2.0,562.203
2172,2.0,5.0,2.0,1.0,0.0,1.0,623.323
2173,2.0,5.0,2.0,2.0,0.0,1.0,694.156
2174,2.0,5.0,1.0,1.0,1.0,1.0,540.963
2175,1.0,5.0,1.0,3.0,3.0,1.0,624.159
2176,2.0,0.0,2.0,3.0,3.0,2.0,411.649
2177,1.0,0.0,1.0,3.0,3.0,1.0,284.159
2178,1.0,5.0,1.0,2.0,2.0,3.0,656.9159999999999
2179,1.0,5.0,1.0,2.0,0.0,1.0,609.156
2180,2.0,5.0,2.0,3.0,0.0,0.0,722.499
2181,1.0,1.0,1.0,3.0,3.0,1.0,352.159
2182,1.0,5.0,2.0,2.0,2.0,0.0,593.1959999999999
2183,2.0,5.0,1.0,3.0,2.0,0.0,621.529
2184,2.0,0.0,1.0,3.0,2.0,1.0,324.019
2185,2.0,5.0,2.0,1.0,2.0,2.0,628.593
2186,1.0,1.0,1.0,3.0,0.0,1.0,407.98900000000003
2187,2.0,2.0,1.0,3.0,2.0,2.0,502.509
2188,1.0,4.0,2.0,1.0,1.0,1.0,515.463
2189,1.0,1.0,2.0,3.0,2.0,1.0,434.519
2190,2.0,1.0,1.0,1.0,0.0,1.0,287.573
2191,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
2192,1.0,2.0,1.0,2.0,2.0,1.0,367.93600000000004
2193,2.0,0.0,1.0,2.0,1.0,1.0,271.796
2194,2.0,3.0,1.0,3.0,3.0,2.0,551.899
2195,2.0,2.0,1.0,1.0,1.0,2.0,379.453
2196,2.0,1.0,1.0,3.0,1.0,1.0,410.629
2197,2.0,2.0,1.0,3.0,3.0,1.0,441.409
2198,1.0,0.0,2.0,1.0,3.0,2.0,248.733
2199,1.0,2.0,1.0,2.0,2.0,3.0,452.91600000000005
2200,2.0,5.0,2.0,3.0,3.0,3.0,794.139
2201,2.0,4.0,1.0,2.0,2.0,0.0,482.69599999999997
2202,2.0,5.0,2.0,2.0,1.0,2.0,718.0360000000001
2203,2.0,5.0,2.0,2.0,2.0,0.0,614.4459999999999
2204,2.0,0.0,1.0,3.0,2.0,2.0,366.509
2205,2.0,5.0,2.0,2.0,3.0,2.0,680.816
2206,2.0,5.0,2.0,3.0,2.0,1.0,727.769
2207,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
2208,1.0,3.0,2.0,2.0,3.0,0.0,438.586
2209,1.0,0.0,1.0,3.0,3.0,3.0,369.139
2210,2.0,5.0,1.0,3.0,0.0,2.0,743.729
2211,2.0,5.0,2.0,1.0,0.0,1.0,623.323
2212,1.0,0.0,1.0,3.0,3.0,3.0,369.139
2213,1.0,2.0,1.0,2.0,3.0,1.0,349.326
2214,2.0,2.0,2.0,2.0,3.0,3.0,519.306
2215,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
2216,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
2217,1.0,5.0,2.0,2.0,3.0,1.0,617.076
2218,1.0,5.0,2.0,3.0,2.0,3.0,791.499
2219,1.0,5.0,1.0,3.0,2.0,0.0,600.279
2220,1.0,5.0,1.0,3.0,3.0,1.0,624.159
2221,2.0,5.0,1.0,3.0,3.0,0.0,602.919
2222,1.0,5.0,1.0,2.0,3.0,0.0,510.836
2223,2.0,3.0,1.0,2.0,2.0,2.0,499.676
2224,2.0,2.0,1.0,3.0,0.0,3.0,582.219
2225,1.0,3.0,1.0,3.0,3.0,1.0,488.159
2226,1.0,5.0,2.0,2.0,2.0,3.0,720.6659999999999
2227,1.0,5.0,2.0,3.0,1.0,0.0,682.639
2228,2.0,4.0,1.0,3.0,2.0,3.0,680.999
2229,1.0,5.0,1.0,3.0,3.0,3.0,709.139
2230,2.0,1.0,2.0,3.0,2.0,1.0,455.769
2231,1.0,0.0,2.0,3.0,3.0,0.0,305.419
2232,1.0,1.0,1.0,3.0,3.0,1.0,352.159
2233,2.0,5.0,1.0,2.0,3.0,1.0,574.576
2234,1.0,5.0,1.0,3.0,0.0,1.0,679.989
2235,1.0,3.0,1.0,2.0,2.0,1.0,435.93600000000004
2236,2.0,3.0,1.0,2.0,3.0,3.0,523.556
2237,1.0,0.0,1.0,2.0,3.0,1.0,213.32600000000002
2238,1.0,5.0,2.0,1.0,3.0,2.0,588.7330000000001
2239,1.0,1.0,2.0,2.0,2.0,3.0,448.66600000000005
2240,2.0,2.0,1.0,1.0,2.0,0.0,275.863
2241,1.0,3.0,1.0,1.0,2.0,1.0,365.103
2242,2.0,5.0,1.0,2.0,0.0,0.0,587.9159999999999
2243,2.0,0.0,2.0,3.0,0.0,0.0,382.499
2244,1.0,0.0,1.0,3.0,2.0,2.0,345.259
2245,2.0,5.0,2.0,2.0,3.0,0.0,595.836
2246,2.0,2.0,1.0,1.0,3.0,1.0,299.74300000000005
2247,1.0,0.0,2.0,2.0,3.0,0.0,234.586
2248,2.0,5.0,1.0,2.0,3.0,3.0,659.556
2249,2.0,5.0,2.0,3.0,3.0,1.0,709.159
2250,2.0,5.0,2.0,1.0,2.0,1.0,586.103
2251,1.0,5.0,2.0,3.0,3.0,2.0,730.399
2252,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
2253,1.0,2.0,2.0,3.0,1.0,3.0,606.109
2254,2.0,2.0,2.0,2.0,3.0,1.0,434.326
2255,2.0,5.0,2.0,2.0,0.0,2.0,736.646
2256,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
2257,2.0,0.0,2.0,1.0,3.0,3.0,312.47299999999996
2258,2.0,1.0,2.0,3.0,3.0,1.0,437.159
2259,1.0,2.0,1.0,3.0,2.0,1.0,438.769
2260,2.0,4.0,2.0,1.0,2.0,2.0,560.593
2261,1.0,5.0,1.0,3.0,2.0,0.0,600.279
2262,1.0,5.0,1.0,2.0,3.0,1.0,553.326
2263,2.0,5.0,1.0,2.0,3.0,1.0,574.576
2264,1.0,0.0,1.0,2.0,2.0,0.0,189.446
2265,2.0,0.0,2.0,3.0,1.0,2.0,448.869
2266,2.0,0.0,2.0,2.0,3.0,1.0,298.326
2267,1.0,5.0,1.0,3.0,2.0,1.0,642.769
2268,2.0,0.0,1.0,1.0,2.0,0.0,139.863
2269,2.0,0.0,1.0,2.0,3.0,1.0,234.57600000000002
2270,2.0,5.0,1.0,3.0,2.0,2.0,706.509
2271,2.0,4.0,1.0,3.0,0.0,2.0,675.729
2272,2.0,5.0,1.0,3.0,0.0,3.0,786.219
2273,2.0,4.0,1.0,3.0,2.0,1.0,596.019
2274,2.0,5.0,2.0,3.0,3.0,1.0,709.159
2275,2.0,2.0,1.0,3.0,0.0,1.0,497.23900000000003
2276,2.0,1.0,1.0,3.0,2.0,1.0,392.019
2277,2.0,4.0,2.0,3.0,2.0,3.0,744.749
2278,2.0,1.0,1.0,2.0,1.0,0.0,297.306
2279,2.0,5.0,1.0,1.0,1.0,2.0,583.453
2280,2.0,5.0,2.0,2.0,3.0,0.0,595.836
2281,2.0,5.0,1.0,3.0,3.0,2.0,687.899
2282,1.0,4.0,1.0,3.0,2.0,1.0,574.769
2283,2.0,3.0,1.0,3.0,2.0,2.0,570.509
2284,2.0,1.0,2.0,2.0,2.0,2.0,427.42600000000004
2285,2.0,3.0,2.0,3.0,3.0,0.0,530.669
2286,2.0,4.0,1.0,3.0,3.0,0.0,534.919
2287,1.0,5.0,1.0,3.0,2.0,3.0,727.749
2288,1.0,1.0,1.0,1.0,2.0,3.0,314.08299999999997
2289,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
2290,1.0,4.0,1.0,2.0,0.0,0.0,498.666
2291,1.0,0.0,2.0,3.0,2.0,0.0,324.029
2292,2.0,5.0,1.0,3.0,1.0,2.0,725.119
2293,2.0,0.0,2.0,2.0,2.0,0.0,274.446
2294,2.0,5.0,1.0,2.0,3.0,2.0,617.066
2295,1.0,1.0,1.0,3.0,0.0,1.0,407.98900000000003
2296,2.0,4.0,1.0,3.0,2.0,0.0,553.529
2297,2.0,5.0,1.0,3.0,3.0,3.0,730.389
2298,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
2299,2.0,1.0,1.0,3.0,1.0,2.0,453.119
2300,2.0,2.0,1.0,2.0,0.0,0.0,383.916
2301,2.0,1.0,2.0,2.0,1.0,0.0,361.056
2302,2.0,5.0,2.0,1.0,1.0,0.0,562.223
2303,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
2304,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
2305,1.0,1.0,1.0,3.0,1.0,3.0,474.35900000000004
2306,2.0,5.0,2.0,3.0,2.0,2.0,770.259
2307,2.0,0.0,1.0,3.0,3.0,3.0,390.389
2308,2.0,1.0,1.0,2.0,3.0,0.0,260.086
2309,2.0,0.0,1.0,3.0,3.0,2.0,347.899
2310,2.0,0.0,1.0,2.0,1.0,1.0,271.796
2311,1.0,1.0,1.0,1.0,2.0,1.0,229.103
2312,2.0,4.0,2.0,3.0,0.0,1.0,696.989
2313,1.0,2.0,2.0,1.0,1.0,3.0,464.443
2314,1.0,0.0,1.0,2.0,3.0,0.0,170.836
2315,2.0,5.0,1.0,1.0,3.0,3.0,588.7230000000001
2316,1.0,5.0,1.0,3.0,2.0,3.0,727.749
2317,2.0,5.0,2.0,2.0,1.0,1.0,675.546
2318,2.0,3.0,1.0,3.0,2.0,1.0,528.019
2319,1.0,5.0,1.0,1.0,2.0,1.0,501.10299999999995
2320,2.0,5.0,1.0,3.0,3.0,1.0,645.409
2321,2.0,2.0,1.0,3.0,3.0,2.0,483.899
2322,2.0,0.0,1.0,2.0,2.0,1.0,253.186
2323,2.0,5.0,1.0,1.0,2.0,1.0,522.353
2324,1.0,3.0,1.0,2.0,2.0,3.0,520.916
2325,2.0,5.0,1.0,3.0,1.0,0.0,640.139
2326,2.0,0.0,2.0,2.0,1.0,2.0,378.036
2327,1.0,2.0,1.0,2.0,3.0,0.0,306.836
2328,2.0,5.0,2.0,2.0,3.0,1.0,638.326
2329,2.0,4.0,1.0,2.0,0.0,2.0,604.896
2330,1.0,5.0,2.0,2.0,0.0,1.0,672.906
2331,2.0,2.0,1.0,2.0,1.0,0.0,365.306
2332,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
2333,1.0,1.0,2.0,3.0,3.0,0.0,373.419
2334,2.0,5.0,1.0,3.0,3.0,2.0,687.899
2335,2.0,5.0,2.0,2.0,0.0,2.0,736.646
2336,1.0,2.0,1.0,3.0,1.0,2.0,499.869
2337,2.0,3.0,1.0,1.0,2.0,2.0,428.84299999999996
2338,1.0,5.0,1.0,2.0,0.0,2.0,651.646
2339,2.0,5.0,2.0,3.0,0.0,0.0,722.499
2340,2.0,0.0,2.0,3.0,3.0,0.0,326.669
2341,1.0,0.0,2.0,2.0,1.0,1.0,314.296
2342,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
2343,1.0,5.0,2.0,3.0,1.0,1.0,725.129
2344,1.0,5.0,2.0,2.0,2.0,3.0,720.6659999999999
2345,1.0,1.0,2.0,3.0,0.0,0.0,429.249
2346,1.0,3.0,1.0,2.0,3.0,0.0,374.836
2347,1.0,5.0,2.0,3.0,2.0,0.0,664.029
2348,1.0,0.0,1.0,1.0,2.0,1.0,161.103
2349,1.0,0.0,1.0,2.0,0.0,2.0,311.646
2350,2.0,1.0,2.0,2.0,3.0,1.0,366.326
2351,2.0,5.0,1.0,2.0,3.0,0.0,532.086
2352,2.0,2.0,1.0,1.0,3.0,2.0,342.23300000000006
2353,2.0,3.0,1.0,2.0,0.0,1.0,494.406
2354,2.0,1.0,1.0,1.0,2.0,1.0,250.353
2355,2.0,0.0,1.0,3.0,2.0,2.0,366.509
2356,1.0,5.0,1.0,3.0,3.0,0.0,581.669
2357,2.0,2.0,2.0,3.0,3.0,3.0,590.139
2358,1.0,3.0,1.0,2.0,3.0,1.0,417.326
2359,1.0,5.0,2.0,3.0,3.0,2.0,730.399
2360,2.0,0.0,1.0,3.0,2.0,1.0,324.019
2361,1.0,3.0,1.0,1.0,3.0,3.0,431.47300000000007
2362,2.0,5.0,1.0,3.0,1.0,0.0,640.139
2363,2.0,0.0,1.0,3.0,2.0,0.0,281.529
2364,1.0,1.0,1.0,3.0,2.0,2.0,413.259
2365,1.0,2.0,2.0,3.0,1.0,2.0,563.619
2366,1.0,5.0,1.0,1.0,0.0,2.0,580.813
2367,2.0,3.0,2.0,3.0,2.0,0.0,549.279
2368,2.0,5.0,1.0,2.0,1.0,0.0,569.306
2369,2.0,1.0,1.0,2.0,2.0,3.0,406.16600000000005
2370,1.0,5.0,2.0,1.0,0.0,1.0,602.073
2371,2.0,5.0,1.0,2.0,3.0,3.0,659.556
2372,1.0,0.0,1.0,1.0,2.0,1.0,161.103
2373,1.0,3.0,2.0,1.0,1.0,3.0,532.443
2374,2.0,5.0,2.0,3.0,0.0,3.0,849.969
2375,2.0,5.0,2.0,3.0,3.0,2.0,751.649
2376,2.0,3.0,2.0,2.0,2.0,0.0,478.44599999999997
2377,1.0,5.0,1.0,3.0,2.0,2.0,685.259
2378,2.0,5.0,2.0,3.0,2.0,0.0,685.279
2379,2.0,5.0,1.0,1.0,1.0,2.0,583.453
2380,1.0,5.0,1.0,3.0,1.0,2.0,703.869
2381,2.0,2.0,2.0,1.0,2.0,2.0,424.59299999999996
2382,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
2383,1.0,2.0,2.0,3.0,2.0,3.0,587.499
2384,1.0,5.0,1.0,2.0,1.0,1.0,590.546
2385,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
2386,2.0,5.0,1.0,2.0,3.0,1.0,574.576
2387,2.0,5.0,1.0,3.0,2.0,1.0,664.019
2388,2.0,0.0,2.0,2.0,0.0,2.0,396.646
2389,2.0,5.0,2.0,2.0,3.0,1.0,638.326
2390,2.0,5.0,1.0,1.0,1.0,0.0,498.47299999999996
2391,2.0,3.0,2.0,3.0,2.0,1.0,591.769
2392,2.0,5.0,1.0,3.0,2.0,1.0,664.019
2393,1.0,5.0,2.0,3.0,3.0,0.0,645.419
2394,2.0,1.0,1.0,2.0,3.0,0.0,260.086
2395,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
2396,2.0,2.0,1.0,3.0,1.0,1.0,478.629
2397,1.0,4.0,1.0,2.0,2.0,0.0,461.44599999999997
2398,1.0,5.0,1.0,2.0,3.0,3.0,638.306
2399,2.0,5.0,2.0,3.0,3.0,2.0,751.649
2400,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
2401,2.0,0.0,1.0,1.0,2.0,3.0,267.33299999999997
2402,1.0,0.0,1.0,2.0,0.0,3.0,354.13599999999997
2403,2.0,2.0,1.0,1.0,1.0,2.0,379.453
2404,2.0,5.0,2.0,1.0,3.0,0.0,525.003
2405,2.0,2.0,1.0,3.0,1.0,1.0,478.629
2406,2.0,0.0,1.0,2.0,3.0,3.0,319.55600000000004
2407,1.0,3.0,1.0,3.0,2.0,3.0,591.749
2408,1.0,5.0,1.0,3.0,1.0,2.0,703.869
2409,1.0,4.0,2.0,2.0,1.0,0.0,543.806
2410,2.0,5.0,1.0,1.0,3.0,1.0,503.74300000000005
2411,1.0,5.0,2.0,3.0,2.0,1.0,706.519
2412,1.0,5.0,1.0,3.0,3.0,1.0,624.159
2413,2.0,0.0,1.0,2.0,2.0,3.0,338.166
2414,2.0,5.0,1.0,3.0,2.0,2.0,706.509
2415,2.0,3.0,2.0,2.0,2.0,1.0,520.9359999999999
2416,2.0,5.0,1.0,3.0,2.0,1.0,664.019
2417,2.0,0.0,1.0,1.0,3.0,0.0,121.253
2418,2.0,4.0,1.0,2.0,3.0,1.0,506.576
2419,1.0,0.0,2.0,2.0,3.0,2.0,319.56600000000003
2420,2.0,4.0,1.0,3.0,2.0,2.0,638.509
2421,1.0,5.0,2.0,3.0,0.0,1.0,743.739
2422,2.0,5.0,1.0,3.0,2.0,0.0,621.529
2423,2.0,5.0,1.0,2.0,3.0,1.0,574.576
2424,1.0,4.0,2.0,3.0,2.0,2.0,681.009
2425,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
2426,2.0,2.0,1.0,1.0,0.0,2.0,398.063
2427,2.0,0.0,2.0,3.0,1.0,1.0,406.379
2428,2.0,0.0,1.0,2.0,0.0,1.0,290.406
2429,1.0,5.0,2.0,2.0,1.0,3.0,739.2760000000001
2430,1.0,5.0,1.0,2.0,3.0,3.0,638.306
2431,1.0,2.0,2.0,1.0,1.0,0.0,336.97299999999996
2432,1.0,5.0,1.0,3.0,0.0,1.0,679.989
2433,1.0,5.0,1.0,3.0,1.0,3.0,746.359
2434,1.0,0.0,1.0,3.0,3.0,1.0,284.159
2435,2.0,4.0,1.0,3.0,2.0,3.0,680.999
2436,2.0,0.0,2.0,2.0,2.0,3.0,401.91600000000005
2437,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
2438,2.0,5.0,1.0,3.0,2.0,3.0,748.999
2439,2.0,5.0,1.0,2.0,3.0,3.0,659.556
2440,2.0,2.0,1.0,2.0,1.0,2.0,450.286
2441,2.0,5.0,2.0,3.0,1.0,3.0,831.359
2442,1.0,3.0,1.0,2.0,2.0,3.0,520.916
2443,2.0,5.0,1.0,2.0,3.0,1.0,574.576
2444,2.0,5.0,1.0,1.0,3.0,1.0,503.74300000000005
2445,2.0,2.0,1.0,1.0,1.0,3.0,421.943
2446,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
2447,2.0,2.0,1.0,2.0,2.0,3.0,474.16600000000005
2448,2.0,5.0,1.0,1.0,1.0,3.0,625.943
2449,1.0,1.0,1.0,1.0,0.0,2.0,308.813
2450,2.0,5.0,1.0,3.0,2.0,1.0,664.019
2451,1.0,1.0,1.0,3.0,0.0,2.0,450.47900000000004
2452,2.0,5.0,1.0,3.0,2.0,3.0,748.999
2453,2.0,0.0,1.0,1.0,1.0,1.0,200.96300000000002
2454,2.0,5.0,1.0,3.0,2.0,0.0,621.529
2455,2.0,0.0,1.0,3.0,1.0,3.0,427.60900000000004
2456,1.0,5.0,1.0,3.0,2.0,1.0,642.769
2457,1.0,5.0,2.0,3.0,3.0,2.0,730.399
2458,2.0,5.0,2.0,2.0,2.0,1.0,656.9359999999999
2459,2.0,5.0,2.0,3.0,1.0,3.0,831.359
2460,2.0,5.0,1.0,1.0,3.0,2.0,546.2330000000001
2461,1.0,5.0,2.0,3.0,0.0,1.0,743.739
2462,2.0,4.0,1.0,3.0,2.0,1.0,596.019
2463,1.0,0.0,2.0,3.0,2.0,1.0,366.519
2464,1.0,5.0,1.0,1.0,1.0,1.0,519.713
2465,1.0,5.0,1.0,2.0,2.0,3.0,656.9159999999999
2466,1.0,0.0,1.0,3.0,1.0,1.0,321.379
2467,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
2468,1.0,5.0,1.0,1.0,2.0,2.0,543.593
2469,2.0,0.0,2.0,2.0,3.0,2.0,340.81600000000003
2470,2.0,5.0,1.0,3.0,0.0,3.0,786.219
2471,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
2472,2.0,5.0,1.0,3.0,1.0,3.0,767.609
2473,2.0,5.0,2.0,2.0,0.0,1.0,694.156
2474,2.0,5.0,1.0,3.0,2.0,2.0,706.509
2475,1.0,1.0,1.0,3.0,2.0,1.0,370.769
2476,1.0,1.0,1.0,3.0,0.0,1.0,407.98900000000003
2477,2.0,0.0,1.0,1.0,2.0,2.0,224.84300000000002
2478,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
2479,1.0,5.0,1.0,1.0,2.0,3.0,586.083
2480,1.0,5.0,1.0,2.0,1.0,2.0,633.0360000000001
2481,1.0,0.0,1.0,2.0,0.0,1.0,269.156
2482,2.0,2.0,1.0,2.0,2.0,0.0,346.696
2483,2.0,0.0,1.0,3.0,2.0,1.0,324.019
2484,2.0,4.0,1.0,2.0,3.0,1.0,506.576
2485,1.0,0.0,1.0,3.0,3.0,1.0,284.159
2486,1.0,1.0,1.0,2.0,3.0,1.0,281.326
2487,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
2488,2.0,0.0,1.0,2.0,0.0,3.0,375.38599999999997
2489,2.0,5.0,1.0,3.0,2.0,0.0,621.529
2490,2.0,1.0,1.0,3.0,3.0,2.0,415.899
2491,1.0,5.0,2.0,3.0,2.0,2.0,749.009
2492,1.0,3.0,2.0,2.0,2.0,0.0,457.19599999999997
2493,2.0,2.0,1.0,1.0,2.0,1.0,318.353
2494,2.0,0.0,1.0,3.0,2.0,0.0,281.529
2495,2.0,2.0,2.0,2.0,2.0,3.0,537.9159999999999
2496,1.0,5.0,1.0,3.0,2.0,3.0,727.749
2497,2.0,2.0,1.0,3.0,0.0,1.0,497.23900000000003
2498,2.0,5.0,1.0,1.0,3.0,1.0,503.74300000000005
2499,2.0,1.0,1.0,3.0,0.0,0.0,386.749
2500,2.0,5.0,1.0,3.0,1.0,0.0,640.139
2501,1.0,5.0,2.0,3.0,2.0,1.0,706.519
2502,1.0,4.0,1.0,3.0,2.0,2.0,617.259
2503,2.0,5.0,1.0,3.0,3.0,0.0,602.919
2504,1.0,0.0,1.0,3.0,3.0,1.0,284.159
2505,1.0,5.0,2.0,3.0,2.0,0.0,664.029
2506,1.0,5.0,1.0,2.0,0.0,0.0,566.6659999999999
2507,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
2508,2.0,5.0,2.0,2.0,2.0,2.0,699.4259999999999
2509,2.0,5.0,1.0,1.0,2.0,1.0,522.353
2510,2.0,5.0,2.0,2.0,1.0,1.0,675.546
2511,1.0,3.0,1.0,1.0,2.0,1.0,365.103
2512,2.0,4.0,1.0,2.0,1.0,3.0,628.776
2513,2.0,5.0,2.0,1.0,1.0,1.0,604.713
2514,2.0,4.0,1.0,3.0,2.0,1.0,596.019
2515,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
2516,2.0,5.0,2.0,3.0,1.0,3.0,831.359
2517,2.0,0.0,1.0,3.0,3.0,1.0,305.409
2518,2.0,5.0,2.0,3.0,3.0,0.0,666.669
2519,1.0,5.0,2.0,3.0,2.0,0.0,664.029
2520,2.0,5.0,1.0,2.0,0.0,1.0,630.406
2521,2.0,4.0,1.0,1.0,1.0,1.0,472.96299999999997
2522,2.0,4.0,1.0,2.0,3.0,2.0,549.066
2523,2.0,3.0,2.0,1.0,2.0,1.0,450.10299999999995
2524,2.0,5.0,2.0,2.0,3.0,3.0,723.306
2525,1.0,5.0,1.0,3.0,3.0,0.0,581.669
2526,2.0,3.0,1.0,2.0,2.0,0.0,414.69599999999997
2527,2.0,5.0,1.0,1.0,2.0,1.0,522.353
2528,1.0,5.0,1.0,2.0,3.0,2.0,595.816
2529,2.0,1.0,1.0,3.0,3.0,2.0,415.899
2530,1.0,2.0,2.0,3.0,3.0,0.0,441.419
2531,2.0,0.0,1.0,3.0,2.0,2.0,366.509
2532,2.0,0.0,1.0,3.0,3.0,0.0,262.919
2533,1.0,5.0,2.0,1.0,2.0,2.0,607.343
2534,2.0,2.0,1.0,3.0,2.0,1.0,460.019
2535,2.0,1.0,1.0,3.0,3.0,0.0,330.919
2536,2.0,2.0,2.0,2.0,2.0,3.0,537.9159999999999
2537,2.0,1.0,2.0,2.0,2.0,2.0,427.42600000000004
2538,2.0,3.0,1.0,2.0,0.0,1.0,494.406
2539,1.0,2.0,1.0,2.0,2.0,2.0,410.42600000000004
2540,2.0,0.0,2.0,3.0,2.0,1.0,387.769
2541,2.0,0.0,2.0,2.0,2.0,3.0,401.91600000000005
2542,2.0,0.0,1.0,3.0,3.0,1.0,305.409
2543,2.0,5.0,2.0,2.0,1.0,1.0,675.546
2544,2.0,0.0,1.0,2.0,2.0,1.0,253.186
2545,1.0,5.0,1.0,1.0,2.0,2.0,543.593
2546,1.0,0.0,2.0,3.0,2.0,1.0,366.519
