usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke,telat bayar,donasi,score
2,500000,4,4400000,5,1,3,3,7,741.219
2,700000,8,1500000,2,2,3,2,8,615.969
1,1900000,6,3000000,5,1,3,3,10,515.969
1,2000000,8,4600000,1,2,2,2,3,642.906
1,2500000,10,4000000,3,2,2,3,3,627.906
2,700000,20,4000000,0,1,3,2,9,756.219
1,1200000,20,5000000,5,1,2,2,0,536.666
2,1000000,8,1800000,0,2,3,2,8,683.969
1,1200000,10,2300000,0,2,3,3,10,715.719
1,2000000,4,4600000,5,1,1,1,7,540.303
2,1500000,4,4000000,2,1,3,0,10,718.219
1,700000,20,2500000,2,1,1,2,4,482.813
2,1000000,3,3000000,3,2,2,0,6,575.136
1,1800000,4,3500000,1,1,2,0,8,558.136
1,2500000,4,1500000,5,2,2,2,5,345.396
2,3000000,5,1500000,3,1,2,2,0,217.916
2,1200000,4,3500000,2,2,1,3,8,595.303
2,1800000,3,1200000,5,1,2,2,3,260.406
2,1400000,5,2000000,0,1,2,2,6,481.386
1,1400000,12,3500000,1,1,2,2,5,621.646
1,3000000,4,4400000,1,2,3,3,10,579.719
2,500000,8,1200000,1,1,3,0,9,582.219
2,1600000,10,4400000,3,2,3,2,6,819.969
2,1200000,10,4400000,1,2,3,3,6,804.969
2,2000000,16,4500000,2,2,2,1,9,764.136
2,500000,4,1200000,0,1,1,2,1,257.573
2,700000,3,4600000,0,1,1,2,5,572.063
2,2500000,12,2500000,1,1,1,3,0,336.083
2,1000000,10,4800000,4,1,1,1,8,629.553
2,2000000,3,4800000,2,1,3,2,1,603.239
1,1600000,5,4800000,1,1,2,0,9,694.136
2,1200000,6,4800000,5,1,3,2,8,756.219
2,1600000,8,1200000,4,1,3,2,4,373.729
2,500000,16,4600000,4,1,1,2,9,614.553
2,1000000,3,4500000,1,1,3,2,6,756.219
2,500000,12,4800000,3,1,2,0,1,630.406
2,1400000,4,4500000,4,1,2,2,2,600.406
2,700000,5,3000000,3,2,2,3,4,623.646
1,1600000,10,2500000,4,1,2,3,6,445.136
2,2000000,8,2500000,3,2,1,0,0,376.833
2,1500000,4,4600000,3,1,3,2,9,756.219
1,1200000,3,1500000,3,1,1,1,0,140.833
1,1200000,5,4600000,5,2,2,2,6,727.886
2,1200000,4,2000000,2,2,2,3,0,334.666
1,1600000,12,1200000,2,1,3,0,1,339.989
2,700000,5,3000000,2,2,2,2,0,553.666
1,1200000,5,1200000,0,2,1,0,4,304.563
2,1900000,8,4800000,3,1,3,1,1,686.239
2,3000000,5,1500000,1,1,3,2,8,416.219
2,700000,6,3000000,1,1,3,3,6,741.219
1,1400000,5,4400000,0,2,2,1,4,700.396
1,2500000,20,1200000,5,1,2,2,10,324.136
1,1000000,4,2300000,3,1,1,2,2,304.323
2,1200000,5,1800000,3,1,3,2,1,331.239
2,1500000,16,2000000,0,1,2,1,9,564.386
2,2000000,20,2300000,3,1,2,2,7,549.386
1,1800000,20,1200000,1,2,2,2,10,455.886
2,1600000,4,4400000,2,1,1,0,0,517.083
2,1900000,20,1200000,2,2,3,2,0,420.499
2,1500000,12,4800000,1,1,2,1,2,615.406
1,700000,16,2000000,3,1,2,3,2,428.156
1,1400000,3,4000000,1,1,1,3,6,510.303
2,1900000,10,4000000,2,1,3,3,1,656.239
1,1200000,6,1800000,3,1,2,2,10,392.136
2,1800000,20,2000000,2,1,3,1,7,635.219
2,1600000,8,1200000,0,2,1,2,1,321.323
2,700000,20,2300000,5,1,2,1,4,521.896
1,1500000,10,4000000,2,2,1,2,10,657.053
2,1200000,3,2000000,4,2,2,1,0,296.666
1,1600000,5,4400000,2,2,2,3,8,712.886
2,1900000,16,2000000,0,2,3,1,8,698.969
2,700000,16,3500000,0,1,1,3,9,599.553
2,500000,5,1500000,5,1,2,1,2,275.406
2,1500000,16,4400000,1,1,1,2,0,487.083
2,1500000,5,1500000,0,1,2,3,10,330.386
1,2000000,4,4600000,0,1,1,2,4,550.813
2,1000000,20,4400000,3,2,2,0,0,651.666
2,3000000,10,1200000,5,1,3,0,9,446.219
1,700000,10,4400000,2,1,2,1,6,679.136
1,3000000,8,3500000,1,2,2,1,9,674.886
2,1500000,3,3500000,0,1,1,3,7,463.553
1,3000000,6,4800000,4,1,1,3,7,510.303
2,2500000,3,3500000,0,1,1,2,3,189.573
2,1400000,5,2300000,4,1,3,2,10,484.219
1,1200000,4,3000000,3,2,3,3,10,647.719
2,500000,3,4400000,3,1,2,2,5,642.896
2,1200000,6,4000000,1,1,3,3,9,741.219
2,1200000,12,1200000,3,1,1,3,10,259.553
2,1200000,4,3500000,1,1,3,1,6,703.219
2,1900000,10,1800000,3,1,2,2,1,328.406
1,1200000,6,2300000,5,1,2,0,0,294.666
2,1800000,5,2000000,0,1,3,2,10,484.219
2,1800000,4,2500000,2,1,3,1,0,371.749
1,1200000,20,4400000,3,1,2,2,5,621.646
2,500000,5,4800000,2,1,2,2,1,600.406
1,500000,4,4800000,4,1,1,2,5,550.813
1,3000000,20,1800000,5,1,2,1,8,407.136
2,1800000,3,5000000,4,1,1,0,0,449.083
1,1500000,6,2000000,1,1,2,0,10,490.136
2,1600000,10,4400000,4,2,2,2,10,749.136
1,1600000,4,4600000,2,1,2,1,6,679.136
2,1400000,16,3000000,1,1,2,2,7,685.386
2,3000000,4,2300000,3,1,2,3,10,330.386
2,2500000,8,2000000,4,1,1,2,3,189.573
2,500000,5,2500000,1,1,3,2,10,688.219
1,2000000,6,4600000,3,2,2,0,2,672.906
2,1900000,4,3500000,3,1,3,3,4,494.729
2,2000000,8,2000000,3,1,1,2,0,215.083
2,500000,4,4000000,1,1,3,3,7,741.219
2,2500000,12,3500000,4,1,2,3,5,559.896
1,1200000,5,4500000,5,1,3,2,7,734.969
1,700000,8,4000000,3,1,1,2,6,593.303
2,1400000,3,3500000,1,1,1,2,0,351.083
1,1800000,5,1200000,1,1,2,3,9,309.136
2,1200000,5,1200000,2,1,2,2,4,302.896
1,1200000,3,3500000,2,1,3,2,8,598.969
1,1800000,10,2000000,5,1,2,3,5,334.646
2,1200000,4,4600000,2,2,2,1,4,721.646
2,1600000,8,4800000,4,1,2,2,2,600.406
2,3000000,10,3500000,5,1,1,2,5,436.063
1,500000,10,4500000,1,1,3,2,10,734.969
2,700000,5,2000000,5,1,2,0,0,315.916
2,1200000,3,4500000,1,1,2,1,8,700.386
2,1900000,4,5000000,1,1,3,2,3,671.239
2,500000,5,1800000,2,1,1,0,10,440.553
2,1500000,8,5000000,2,2,2,2,2,664.156
1,700000,16,2500000,3,1,1,3,6,510.303
2,500000,16,1800000,4,2,3,3,9,600.969
2,1000000,10,4800000,1,2,1,0,1,623.323
1,1600000,16,4500000,2,2,3,2,6,798.719
2,3000000,8,4000000,3,2,3,2,8,751.969
1,1800000,10,2500000,2,1,2,2,2,443.156
1,1200000,6,1500000,5,2,3,2,6,458.719
1,1200000,4,4000000,2,2,3,2,2,713.739
2,3000000,16,2300000,0,1,2,0,10,579.386
2,700000,12,2000000,3,1,3,3,4,562.729
2,1000000,4,4000000,5,1,3,3,6,673.219
1,3000000,4,4000000,2,2,1,0,9,415.053
1,2500000,10,3500000,2,2,2,2,0,532.416
2,1400000,4,1500000,4,2,2,3,0,266.666
2,2500000,6,3000000,4,1,2,2,5,370.896
1,1200000,8,2300000,5,1,1,2,1,304.323
1,1400000,5,3000000,2,1,3,2,0,471.499
1,1000000,16,1200000,1,1,2,2,5,417.646
2,2500000,3,1800000,4,1,2,2,3,260.406
1,2500000,3,4600000,3,2,3,3,5,537.229
2,500000,12,1500000,3,2,3,2,0,488.499
1,700000,10,3000000,1,1,3,3,2,634.989
2,1500000,4,2000000,1,1,3,1,3,346.239
2,700000,3,4500000,0,1,3,2,10,756.219
2,500000,20,2300000,0,2,3,3,10,736.969
1,1000000,10,4400000,0,2,3,2,1,713.739
1,500000,12,1200000,0,1,2,2,6,460.136
2,1600000,10,1200000,5,2,3,2,5,437.479
1,500000,5,2000000,1,1,3,2,2,513.989
1,700000,10,2300000,1,2,3,1,5,703.229
1,700000,6,2500000,4,1,3,1,0,486.499
2,1900000,4,5000000,1,2,1,0,6,708.303
1,1000000,6,1500000,1,2,3,2,10,526.719
1,1200000,16,5000000,5,1,2,2,6,664.136
1,1400000,3,4800000,5,1,2,3,4,538.646
1,1200000,10,4600000,0,1,2,0,0,566.666
1,1400000,4,3500000,5,1,3,2,3,513.989
2,1500000,10,3000000,2,1,3,3,0,545.749
2,1900000,10,4800000,3,1,3,2,6,756.219
2,2500000,16,4400000,3,1,2,2,10,685.386
1,500000,12,3500000,1,1,2,1,10,679.136
2,1900000,5,4500000,2,1,2,2,5,642.896
1,500000,10,4400000,2,2,3,0,4,786.229
1,1900000,4,1500000,3,1,2,2,5,281.646
2,500000,5,4800000,3,2,1,3,10,663.303
2,2000000,5,3500000,1,1,3,2,3,535.239
2,1800000,4,2500000,1,1,2,3,3,313.406
1,1800000,6,4600000,5,2,2,3,4,670.396
1,2500000,3,3000000,1,2,3,3,0,316.249
1,1200000,6,3000000,1,1,1,2,1,440.323
2,500000,16,5000000,2,1,3,2,1,671.239
2,1500000,6,1800000,1,1,2,3,5,355.896
1,1900000,10,4000000,1,2,2,3,9,712.886
1,1800000,4,4500000,1,1,3,3,0,592.499
2,500000,3,4400000,1,1,2,2,10,685.386
2,1900000,12,4000000,2,1,3,3,10,741.219
1,1400000,6,1500000,3,2,2,2,8,387.886
1,1000000,4,3500000,0,2,3,3,9,783.719
2,1500000,8,1500000,3,1,2,2,10,345.386
1,1400000,4,2000000,5,2,3,1,8,473.719
1,700000,20,1500000,0,1,3,3,4,541.479
2,1200000,6,4500000,4,1,3,2,0,628.749
2,1200000,12,5000000,1,2,1,3,0,535.833
2,1200000,3,4000000,4,2,1,2,9,610.303
1,3000000,4,2500000,4,1,3,3,9,379.969
2,3000000,16,5000000,5,1,1,1,5,587.063
1,1000000,4,3500000,5,2,3,3,2,562.739
1,1000000,20,4400000,4,1,3,2,2,649.989
2,500000,12,2500000,1,1,2,0,0,519.916
2,1400000,4,2300000,1,2,2,1,8,492.136
2,1900000,4,5000000,3,2,3,2,1,734.989
2,1400000,20,1200000,2,1,2,2,4,370.896
2,1500000,4,2500000,5,2,3,3,2,379.989
2,500000,20,1200000,0,1,2,0,5,468.896
1,2500000,3,1200000,5,1,2,3,3,224.156
1,1800000,10,1800000,0,2,1,2,6,453.053
2,500000,6,5000000,5,2,2,0,0,651.666
1,1200000,12,2000000,0,2,2,2,9,591.886
2,1600000,4,2300000,5,1,2,2,0,217.916
1,500000,3,4600000,5,2,3,1,7,813.719
1,2500000,8,2300000,5,2,1,2,4,274.563
2,1600000,4,1500000,3,1,3,0,0,318.749
2,2500000,8,4600000,2,1,3,1,6,771.219
2,1900000,8,3000000,0,1,2,3,10,602.386
2,1600000,4,3000000,1,2,2,2,6,545.136
1,1200000,20,3500000,3,1,3,2,4,692.479
2,700000,10,2300000,2,1,3,3,3,520.239
1,500000,4,1500000,0,1,2,2,0,332.666
1,1800000,3,5000000,2,2,3,2,3,713.739
1,1900000,6,4600000,2,2,1,3,9,642.053
2,500000,5,3000000,3,1,2,2,2,532.406
1,1400000,3,3500000,0,2,3,2,3,577.739
2,3000000,20,1200000,5,2,3,1,6,494.969
2,1200000,5,3500000,0,2,3,3,4,762.479
1,1600000,4,5000000,4,1,3,0,3,679.989
2,3000000,16,2300000,3,1,3,0,4,539.729
1,500000,12,2500000,3,1,3,2,4,624.479
2,700000,4,1500000,5,1,3,1,5,388.729
1,700000,6,4800000,5,1,3,3,0,592.499
1,1600000,4,2500000,5,1,1,3,3,153.323
1,1500000,20,2500000,1,2,3,0,3,675.739
2,500000,20,1500000,4,2,2,0,9,575.136
2,1800000,10,4400000,2,1,1,2,10,614.553
2,1000000,16,4800000,3,1,3,2,7,756.219
2,2000000,12,3000000,5,2,2,2,1,528.156
1,1200000,20,2000000,2,1,3,3,4,541.479
1,2500000,12,4500000,4,1,3,0,6,764.969
2,3000000,6,4800000,2,1,2,0,5,672.896
1,1200000,20,1500000,0,1,2,3,2,360.156
1,1500000,16,1200000,1,2,1,2,8,385.053
1,3000000,3,1200000,4,2,3,3,6,443.719
1,3000000,3,1500000,0,2,2,2,1,302.906
2,1800000,8,3500000,1,1,2,2,5,642.896
2,1400000,4,2000000,3,1,3,2,6,416.219
2,1200000,12,4500000,1,1,3,2,4,713.729
2,3000000,16,4000000,4,1,3,1,5,728.729
2,3000000,4,2500000,2,2,2,3,4,351.646
2,2500000,8,4800000,1,1,3,3,7,741.219
1,2000000,20,2000000,3,1,1,0,10,419.303
2,1200000,12,1500000,5,1,2,2,7,345.386
2,1500000,5,2300000,3,1,2,3,10,398.386
2,500000,4,4800000,2,2,2,1,1,679.156
1,2000000,10,4500000,5,2,3,2,1,713.739
1,1600000,20,4400000,0,1,3,2,2,649.989
1,1200000,20,5000000,2,1,2,0,1,609.156
1,1200000,4,2000000,4,1,2,2,4,281.646
2,700000,8,2500000,4,1,3,2,7,620.219
2,1200000,10,2300000,1,1,3,3,8,605.219
1,500000,10,3000000,1,1,2,3,8,649.136
1,1500000,10,4600000,4,1,1,2,4,550.813
2,1800000,4,4600000,4,2,1,3,3,510.323
2,1000000,4,4800000,1,1,1,3,6,599.553
2,1200000,16,4400000,0,1,2,2,4,642.896
2,1900000,4,4600000,1,1,1,3,10,599.553
1,1000000,5,1500000,0,2,3,3,7,511.719
2,1000000,4,4000000,0,1,3,0,2,701.239
1,3000000,8,4400000,3,1,3,3,1,634.989
2,1600000,12,3500000,5,1,1,3,10,531.553
2,1200000,8,2000000,2,2,3,2,0,488.499
1,1200000,4,2300000,0,2,2,0,7,553.886
1,2000000,8,4000000,3,1,1,0,3,538.323
2,500000,8,3000000,5,2,2,3,8,666.136
2,500000,4,1200000,5,2,2,2,1,324.156
2,1400000,20,4400000,2,1,2,2,2,600.406
2,1500000,4,1800000,1,1,3,2,4,373.729
2,1400000,4,1500000,1,1,2,3,7,330.386
1,1400000,12,1800000,4,2,3,2,10,526.719
1,1900000,16,5000000,2,1,3,2,2,649.989
2,1200000,6,3000000,5,1,2,1,8,564.386
2,1400000,16,4500000,1,1,2,3,4,627.896
2,1600000,10,1800000,3,1,1,0,3,287.573
2,1200000,5,4600000,1,1,3,3,9,741.219
2,1200000,4,4000000,3,2,3,3,5,762.479
1,1200000,4,1800000,2,1,2,2,5,281.646
2,3000000,16,4000000,5,1,2,3,5,627.896
2,1600000,10,3500000,0,2,3,3,2,719.989
1,1600000,10,4000000,0,2,1,2,2,572.073
2,1200000,12,1200000,0,1,2,3,1,381.406
2,500000,8,4000000,4,1,2,2,10,685.386
2,1200000,4,1500000,5,2,3,2,8,479.969
1,1900000,3,3000000,1,1,2,2,6,324.136
1,1200000,6,1800000,4,2,3,2,6,526.719
1,1200000,5,1500000,5,2,2,3,5,330.396
1,1200000,10,1200000,4,2,2,3,0,245.416
1,1400000,8,1500000,2,2,2,1,5,428.396
2,1200000,8,1500000,4,1,3,2,4,373.729
2,500000,5,1500000,0,1,1,2,7,410.553
2,1600000,3,2500000,0,1,3,3,1,316.239
1,3000000,4,4000000,3,1,3,1,7,477.969
1,1800000,8,3000000,4,1,3,2,4,556.479
2,3000000,4,4500000,1,1,3,3,4,562.729
1,2500000,3,1500000,2,1,2,0,10,354.136
2,1200000,10,1800000,0,2,2,0,4,600.646
1,1400000,12,2000000,0,1,3,3,9,583.969
1,500000,16,1200000,0,1,1,3,5,331.813
2,2500000,10,4000000,4,1,3,3,6,741.219
1,3000000,20,4800000,1,1,3,0,1,679.989
2,1800000,4,3500000,2,1,1,3,7,463.553
2,2500000,10,2000000,3,1,2,3,0,270.916
2,2500000,5,2000000,3,2,3,2,3,394.989
2,2000000,10,3500000,1,1,2,3,4,627.896
1,500000,10,3500000,4,1,1,2,6,593.303
1,500000,20,4000000,5,1,2,0,9,694.136
2,1800000,10,4600000,3,2,2,2,1,664.156
2,700000,4,4800000,5,1,3,2,6,756.219
2,700000,8,2300000,1,1,3,2,3,603.239
2,1200000,20,2300000,4,1,2,2,7,549.386
1,1200000,10,1500000,0,1,1,3,5,331.813
1,1200000,4,1200000,5,1,1,3,4,195.813
1,1200000,4,3500000,1,2,2,3,5,602.396
2,1900000,8,4000000,5,1,3,1,5,728.729
1,1400000,4,2300000,2,2,3,2,2,441.739
2,1000000,20,2300000,0,1,2,2,5,574.896
2,1000000,5,4000000,3,1,2,2,5,642.896
2,3000000,6,1500000,5,1,2,0,10,375.386
2,1200000,10,3500000,3,1,2,1,3,615.406
2,1800000,16,3500000,4,2,3,0,6,849.969
1,500000,20,5000000,0,1,2,2,2,579.156
2,1900000,12,2500000,0,2,3,3,4,694.479
1,2000000,6,1500000,5,1,3,2,7,394.969
2,1500000,20,2500000,3,1,1,1,8,493.553
1,1800000,16,4400000,0,1,3,2,1,649.989
2,1200000,5,1500000,0,2,2,3,1,377.156
2,1000000,20,1200000,4,1,2,0,4,400.896
1,1900000,5,4800000,5,1,2,0,6,694.136
2,1000000,16,3500000,2,1,2,3,5,627.896
2,2500000,3,4500000,1,1,1,0,10,440.553
2,2500000,12,3000000,4,1,3,2,6,620.219
1,1000000,4,4800000,2,1,3,2,4,692.479
1,500000,8,1800000,4,1,2,2,5,417.646
1,1900000,6,2300000,3,1,3,0,1,407.989
2,1000000,3,4600000,2,1,3,0,9,786.219
1,1200000,5,1200000,2,2,2,2,0,260.416
1,2500000,4,1500000,2,2,3,0,3,403.739
1,1900000,6,5000000,3,1,1,2,5,550.813
2,3000000,8,3000000,2,2,3,3,10,600.969
1,1200000,4,4000000,3,1,2,2,5,621.646
2,2500000,10,1800000,3,2,3,3,0,337.499
1,1600000,3,4400000,4,2,2,3,2,491.906
2,1900000,6,4000000,4,2,2,3,10,666.136
1,1200000,10,3000000,3,2,3,2,4,688.229
1,500000,12,4800000,0,2,2,2,8,727.886
2,1000000,4,4800000,0,2,2,2,8,749.136
1,500000,20,4000000,1,1,1,2,5,550.813
2,2500000,5,1500000,1,1,3,2,2,331.239
2,1400000,10,3000000,4,1,2,0,3,562.406
1,2500000,5,2300000,4,2,1,2,6,317.053
2,1600000,4,3000000,4,1,1,2,10,410.553
1,1200000,10,4800000,2,1,3,2,6,734.969
1,1200000,6,4800000,1,1,3,2,5,692.479
1,3000000,4,4400000,2,2,2,0,3,468.906
2,1800000,4,1500000,5,2,3,1,8,494.969
1,1400000,8,4400000,5,1,1,3,10,578.303
1,700000,12,4400000,4,1,3,0,4,722.479
2,1800000,6,2300000,5,1,3,2,1,331.239
2,500000,10,1200000,2,2,1,2,1,321.323
1,1200000,6,1200000,5,2,2,2,9,387.886
1,1900000,4,4000000,4,1,2,3,4,470.646
2,1500000,10,3500000,4,2,2,2,9,749.136
2,1200000,10,1500000,4,1,1,2,10,342.553
1,700000,20,1200000,3,2,3,2,10,526.719
2,1800000,8,1800000,2,1,3,2,7,484.219
1,1800000,4,2000000,5,1,2,2,8,324.136
2,1800000,8,4400000,2,1,1,1,7,629.553
2,1200000,10,5000000,5,2,2,2,6,749.136
1,3000000,4,4400000,0,2,2,2,3,506.906
1,2000000,16,5000000,2,1,1,0,9,623.303
1,1600000,8,4800000,4,2,2,2,8,727.886
1,1200000,4,4400000,3,1,3,2,8,734.969
1,1200000,8,4800000,3,2,2,3,6,712.886
2,1800000,8,3000000,2,1,2,1,0,504.916
1,1800000,16,1500000,4,2,1,1,2,315.073
2,1900000,16,2500000,1,1,3,2,2,603.239
2,1000000,4,1800000,3,1,3,3,4,358.729
2,1400000,10,3500000,1,1,2,2,7,685.386
2,1200000,12,1500000,3,1,3,2,5,441.729
1,1000000,16,1200000,4,1,2,0,9,354.136
2,1800000,4,2500000,1,1,1,2,7,342.553
1,1000000,3,4600000,1,1,2,3,3,564.156
2,2500000,16,2500000,3,2,3,2,7,683.969
2,3000000,10,2000000,1,1,3,3,3,384.239
1,1900000,4,2300000,2,1,3,3,1,294.989
1,1200000,5,3000000,2,1,2,2,0,400.666
2,1200000,16,2000000,3,2,2,2,8,545.136
2,2500000,5,3000000,2,2,3,3,5,490.479
1,500000,8,4400000,0,1,3,2,6,734.969
2,500000,10,4600000,1,1,3,3,0,613.749
2,1400000,10,4800000,5,1,3,3,9,741.219
2,1200000,4,1800000,2,2,2,0,9,439.136
1,3000000,4,4400000,4,1,2,3,2,360.156
1,3000000,4,3000000,0,1,2,2,1,239.156
2,1200000,3,4000000,3,1,3,3,0,545.749
2,1200000,16,4800000,5,2,3,3,5,762.479
2,2500000,12,2500000,2,1,2,0,1,494.406
2,1900000,6,2000000,2,1,3,1,6,499.219
1,1400000,8,4600000,1,1,1,3,8,578.303
1,1800000,16,1800000,5,1,1,3,1,221.323
1,1000000,8,5000000,2,2,3,0,2,743.739
1,1000000,4,2500000,2,2,2,3,0,381.416
2,1200000,4,4600000,3,1,2,2,10,685.386
1,700000,16,4600000,4,2,2,2,9,727.886
1,2500000,20,4500000,3,1,2,1,2,594.156
2,1600000,4,1800000,5,1,3,3,6,401.219
1,1200000,6,1800000,2,1,1,1,0,208.833
1,1400000,10,1200000,3,1,3,3,2,294.989
1,2000000,5,2500000,5,1,2,2,2,239.156
1,1600000,4,2500000,3,1,3,3,8,447.969
2,1900000,6,4600000,5,1,1,2,6,614.553
2,1800000,16,4500000,3,1,3,3,0,613.749
2,500000,3,1500000,4,2,1,0,0,240.833
1,2500000,20,1200000,3,1,3,1,6,409.969
1,3000000,5,4800000,3,1,2,3,7,581.136
1,3000000,20,4000000,5,2,1,2,10,657.053
1,1600000,6,4400000,2,1,2,1,3,594.156
1,1900000,8,3500000,4,2,1,2,5,546.563
1,1900000,16,3500000,2,1,2,0,10,694.136
1,1200000,10,1200000,0,1,3,2,3,377.989
2,1200000,10,4000000,3,1,3,2,7,756.219
2,1200000,5,4000000,2,2,2,3,3,649.156
2,1200000,8,2300000,5,1,1,0,5,398.063
1,1000000,4,4800000,5,1,2,0,7,694.136
1,2500000,8,1500000,0,2,2,2,5,345.396
1,1200000,20,1200000,3,2,2,2,4,413.396
1,2000000,5,1200000,1,1,1,1,6,268.303
1,500000,10,4000000,5,2,3,0,7,828.719
1,1800000,10,4500000,5,1,3,2,1,649.989
1,1200000,4,2000000,5,1,2,3,8,309.136
2,1400000,3,4000000,4,2,3,3,6,668.969
2,2000000,8,1800000,5,1,2,3,4,287.896
2,1200000,20,5000000,1,1,2,1,5,657.896
2,1200000,8,1500000,0,2,3,1,7,630.969
2,1900000,16,4000000,0,1,3,1,10,771.219
1,1200000,16,2000000,5,1,3,2,7,530.969
1,1200000,20,1200000,4,2,3,1,7,473.719
2,500000,16,2000000,2,1,3,2,4,577.729
1,1600000,6,5000000,0,1,2,3,4,606.646
2,700000,4,4600000,4,1,2,3,7,670.386
1,1200000,16,5000000,1,1,2,2,3,579.156
1,500000,10,2300000,1,2,1,3,6,574.053
1,1400000,12,3500000,2,1,2,3,10,649.136
2,2000000,3,2000000,3,1,2,0,8,375.386
1,1200000,3,4600000,5,1,3,2,4,624.479
2,1500000,8,4500000,2,1,1,0,0,517.083
1,700000,4,4400000,0,1,2,3,7,649.136
2,1600000,10,5000000,4,1,2,0,2,630.406
2,3000000,8,1200000,2,2,3,2,8,479.969
2,1500000,3,2300000,2,1,1,1,10,289.553
2,1200000,3,1200000,4,1,3,0,7,446.219
2,1200000,6,2300000,4,2,2,2,0,417.666
2,1200000,3,1500000,4,1,3,2,1,331.239
1,1200000,10,1500000,2,1,2,1,5,364.646
2,500000,12,4400000,0,2,2,2,0,621.666
2,1200000,16,3000000,3,2,1,3,8,595.303
2,1600000,4,4500000,1,1,2,1,2,615.406
2,1500000,10,2000000,2,1,3,2,1,467.239
2,500000,10,4000000,1,2,3,2,9,819.969
1,1400000,10,1200000,5,2,2,3,7,372.886
2,1500000,3,2300000,1,2,1,2,8,338.303
1,1200000,8,4500000,4,1,1,2,7,593.303
2,500000,5,2500000,5,1,1,3,0,336.083
2,2500000,4,3500000,1,1,1,2,4,368.063
1,1800000,4,4500000,0,1,2,0,5,651.646
1,2500000,3,4600000,5,1,3,2,2,377.989
1,1200000,6,5000000,5,1,1,2,9,593.303
1,2000000,5,1500000,4,1,2,3,3,224.156
1,1200000,10,4000000,5,1,2,3,2,564.156
1,1200000,12,4400000,5,2,2,2,10,727.886
1,1200000,10,3000000,4,1,1,3,0,382.833
2,1900000,12,1800000,2,1,2,3,6,466.386
1,1200000,10,1500000,4,1,3,1,3,392.989
2,3000000,6,2500000,5,1,2,2,10,345.386
2,3000000,4,4400000,0,1,3,2,1,535.239
2,700000,12,3000000,1,1,3,3,6,741.219
2,2500000,20,4800000,1,1,1,2,1,529.573
1,1800000,12,2300000,5,1,2,2,5,417.646
2,1000000,10,5000000,0,2,2,2,8,749.136
2,1000000,6,4400000,3,1,2,3,7,670.386
2,2000000,10,3500000,0,1,3,2,3,671.239
1,500000,6,1500000,3,2,2,2,7,455.886
1,1500000,8,4600000,0,2,1,1,3,587.073
1,1900000,3,1200000,5,2,3,0,8,488.719
1,500000,16,4000000,1,1,3,3,2,634.989
2,1800000,16,4800000,1,1,2,1,2,615.406
2,500000,12,4600000,1,1,1,2,4,572.063
1,3000000,20,4400000,3,1,3,1,5,707.479
1,1200000,20,4400000,3,1,2,0,10,694.136
2,1400000,5,1800000,3,1,1,2,10,274.553
1,1400000,16,3500000,1,1,3,2,4,692.479
1,1400000,3,3500000,5,1,1,1,2,319.323
2,1200000,10,3000000,4,2,3,1,1,681.989
1,1200000,6,4000000,1,1,2,3,1,564.156
1,2500000,10,3500000,0,2,3,1,2,728.739
1,500000,3,1200000,3,2,2,1,6,402.886
1,2000000,3,1500000,0,2,1,3,5,259.563
1,1400000,10,1500000,1,2,1,2,3,300.073
2,500000,4,4500000,3,1,2,2,6,685.386
1,1200000,6,1200000,0,1,1,3,4,263.813
2,1600000,5,4800000,0,1,3,2,7,756.219
2,1000000,20,2000000,2,1,2,0,6,579.386
2,1200000,16,4800000,2,1,3,1,7,771.219
2,3000000,4,4600000,2,2,2,1,6,628.136
2,1400000,4,2500000,5,1,3,3,5,358.729
1,1400000,3,2500000,2,2,3,2,4,416.229
1,2500000,20,4600000,5,1,2,3,2,564.156
1,1800000,5,3500000,2,2,1,3,4,463.563
2,1000000,12,5000000,1,1,2,2,0,557.916
1,1800000,8,2500000,4,1,2,2,4,417.646
1,1200000,8,1200000,1,1,2,3,1,292.156
2,1200000,20,3500000,4,1,3,3,6,741.219
2,1200000,5,5000000,5,1,2,1,9,700.386
1,1200000,20,2300000,5,1,2,2,7,528.136
2,3000000,8,3000000,2,1,2,3,6,466.386
2,1600000,6,4400000,4,1,3,2,7,756.219
1,1600000,10,4000000,5,1,3,1,10,749.969
1,3000000,20,4400000,2,1,1,2,5,550.813
2,2000000,20,2500000,1,1,3,3,1,588.239
2,1200000,5,1800000,3,1,2,0,10,375.386
1,500000,12,1200000,4,2,2,3,9,440.886
2,1200000,8,2300000,1,2,1,3,5,484.813
2,1900000,4,2500000,1,2,2,3,1,377.156
1,1600000,12,3000000,5,2,2,2,3,506.906
1,1000000,3,4800000,0,1,2,2,1,579.156
2,1800000,10,2300000,1,1,2,2,3,464.406
2,1200000,8,2500000,1,2,3,3,0,541.499
1,3000000,4,2000000,1,2,1,2,6,317.053
2,1500000,10,2500000,2,1,3,2,4,577.729
1,500000,12,4000000,4,1,2,2,7,664.136
2,500000,10,4000000,0,1,2,2,2,600.406
1,500000,4,1800000,0,2,3,0,6,692.719
2,1200000,12,1200000,1,1,3,2,4,441.729
2,1200000,6,3500000,4,1,3,2,9,688.219
1,1000000,12,3500000,1,1,3,0,3,679.989
1,700000,6,1200000,5,2,3,0,2,403.739
2,700000,20,3000000,4,1,1,2,5,504.063
