usia;pinjaman;tenor;pemasukan;tanggungan;pekerjaan;pinjaman ke-;telat bayar;donasi
43;1200000;10;4000000;4;Pedagang;5;1;208
21;700000;10;3500000;2;Buruh;4;1;69
93;1400000;10;4600000;2;Pekerja Lepas;2;1;91
68;700000;5;2000000;3;Pekerja Lepas;3;3;292
94;1200000;6;2500000;1;Pedagang;5;3;94
25;2500000;20;1500000;1;Pekerja Lepas;1;2;73
65;1500000;4;1800000;1;Buruh;5;4;213
93;2000000;20;4600000;0;Guru/Dosen;4;4;154
73;1800000;3;4000000;3;Wirausaha;3;6;125
90;1200000;8;4800000;5;Pekerja Lepas;1;4;278
88;2500000;4;3000000;5;Pedagang;1;4;234
53;500000;3;5000000;3;Pedagang;2;2;66
34;2000000;16;4400000;1;Pedagang;1;0;4
64;700000;20;4000000;2;Pedagang;3;0;168
39;700000;20;3000000;5;Wirausaha;1;2;156
41;1500000;8;1800000;4;Pedagang;3;1;71
49;1500000;3;2000000;1;Buruh;3;1;100
88;1800000;6;2500000;4;Pedagang;1;3;76
82;2000000;20;2300000;5;Pedagang;3;5;39
60;1200000;20;3500000;1;Guru/Dosen;4;3;168
94;1200000;3;4400000;2;Buruh;5;3;130
38;500000;10;4500000;1;Guru/Dosen;3;1;149
24;1200000;3;5000000;5;Wirausaha;2;0;214
63;1400000;12;4400000;0;Pedagang;3;2;22
66;3000000;3;4800000;5;Pedagang;5;3;195
39;1600000;5;5000000;1;Pedagang;2;2;226
37;1900000;12;1500000;5;Guru/Dosen;5;1;185
90;1200000;16;4500000;5;Pedagang;2;3;48
56;1200000;8;3500000;0;Pedagang;3;6;33
93;2000000;6;2300000;4;Buruh;4;1;284
87;3000000;3;3500000;5;Guru/Dosen;3;6;239
92;700000;20;1200000;4;Pekerja Lepas;4;1;114
77;1600000;10;1500000;1;Pedagang;1;4;173
86;1200000;16;4500000;0;Guru/Dosen;4;3;198
72;700000;16;4600000;4;Pedagang;1;5;3
98;2000000;8;2500000;2;Pedagang;3;0;256
66;1800000;20;3500000;3;Pedagang;5;1;164
64;1900000;5;3500000;5;Buruh;4;6;178
95;2000000;10;3000000;5;Pedagang;1;2;113
33;1500000;10;1800000;0;Wirausaha;1;6;33
57;3000000;10;5000000;3;Wirausaha;3;2;231
75;1500000;5;2000000;1;Pekerja Lepas;4;0;86
34;1000000;5;1200000;1;Pedagang;2;1;87
39;1400000;3;4600000;0;Pedagang;2;6;70
31;1500000;6;4000000;0;Buruh;5;3;289
85;1900000;10;2500000;5;Pedagang;3;0;94
60;1000000;6;4000000;0;Guru/Dosen;5;6;258
84;1800000;4;4000000;1;Guru/Dosen;5;5;31
46;1500000;6;3500000;4;Pedagang;5;0;93
99;1800000;5;4400000;3;Pedagang;2;4;102
40;2500000;12;4600000;0;Pedagang;5;2;107
56;1000000;5;1800000;3;Wirausaha;5;6;268
70;500000;3;3000000;3;Buruh;3;2;238
62;500000;4;1500000;4;Pedagang;3;4;126
97;1400000;5;1200000;1;Pedagang;3;1;97
30;1200000;12;1200000;1;Pedagang;1;3;112
36;1500000;8;4600000;0;Wirausaha;5;0;262
51;3000000;12;4000000;4;Pedagang;2;0;115
82;1800000;10;1800000;3;Wirausaha;1;5;225
46;1800000;4;2300000;5;Pedagang;3;1;125
50;500000;5;3000000;2;Pedagang;1;6;252
86;700000;3;4500000;3;Pedagang;4;2;44
32;2000000;3;4500000;0;Guru/Dosen;2;6;263
100;500000;12;1200000;3;Pekerja Lepas;5;2;40
95;1600000;20;2000000;5;Guru/Dosen;2;4;191
81;500000;4;4400000;5;Buruh;1;5;294
43;1600000;5;5000000;3;Pedagang;2;4;260
57;2000000;4;4400000;5;Pedagang;4;0;76
49;1200000;10;4500000;3;Pedagang;4;5;136
60;500000;8;4500000;5;Pedagang;2;3;30
70;1400000;3;1500000;0;Wirausaha;2;2;200
38;1600000;12;4800000;3;Wirausaha;3;5;72
92;1800000;8;4500000;1;Buruh;2;4;187
70;2500000;10;4800000;4;Buruh;1;1;224
70;1600000;12;4500000;4;Wirausaha;4;1;7
30;3000000;6;3500000;1;Wirausaha;4;1;30
24;2000000;8;2500000;5;Pedagang;5;5;196
25;500000;10;2500000;4;Guru/Dosen;4;3;10
45;1800000;12;1200000;1;Buruh;1;4;144
83;1800000;10;3000000;5;Pekerja Lepas;1;1;198
38;1500000;16;2500000;3;Wirausaha;2;1;85
68;1900000;10;2300000;4;Wirausaha;2;6;298
35;700000;12;1200000;5;Wirausaha;3;1;133
38;1200000;20;1800000;3;Pedagang;2;4;300
50;500000;10;1500000;0;Pedagang;4;1;19
43;3000000;10;4800000;5;Wirausaha;5;2;193
75;1500000;5;3000000;2;Pedagang;2;2;234
65;2500000;5;2500000;1;Wirausaha;1;6;226
38;1800000;5;5000000;1;Pedagang;2;0;105
90;1500000;5;5000000;2;Pedagang;5;0;244
71;1000000;16;4500000;4;Pekerja Lepas;1;3;146
31;1400000;16;4600000;2;Pedagang;3;5;68
56;500000;10;5000000;5;Wirausaha;5;0;72
99;1900000;4;4000000;3;Pedagang;5;0;90
64;500000;3;3500000;1;Pekerja Lepas;3;4;7
55;700000;10;1200000;4;Wirausaha;2;5;117
99;1200000;20;2000000;0;Pekerja Lepas;3;2;234
71;2000000;5;4800000;3;Buruh;4;6;104
75;3000000;12;4000000;1;Buruh;5;5;257
64;1900000;10;1500000;5;Pedagang;3;3;48
31;1900000;12;3500000;5;Pedagang;5;2;52
98;500000;3;1500000;1;Pedagang;1;0;274
63;1600000;10;3000000;3;Pedagang;1;2;104
37;1200000;6;4600000;5;Pekerja Lepas;2;2;196
53;1600000;16;2500000;2;Wirausaha;3;6;150
65;500000;8;4600000;2;Pedagang;2;3;148
56;500000;10;3500000;2;Buruh;5;0;211
75;1200000;10;1500000;1;Pedagang;5;0;40
95;700000;4;4600000;1;Wirausaha;3;0;264
43;1600000;3;5000000;5;Pekerja Lepas;1;3;65
75;700000;16;4000000;0;Pedagang;2;1;147
79;1500000;8;1500000;0;Wirausaha;1;4;66
74;700000;5;2000000;0;Wirausaha;3;2;62
88;2000000;20;3500000;3;Wirausaha;2;3;130
79;1200000;10;4000000;0;Buruh;4;5;46
48;1400000;4;1500000;4;Buruh;4;6;293
30;3000000;3;4000000;5;Guru/Dosen;5;0;239
50;700000;10;1200000;1;Pedagang;1;1;49
66;2000000;10;2500000;1;Pedagang;5;2;269
28;2000000;4;4000000;2;Wirausaha;3;1;298
22;3000000;8;2300000;0;Guru/Dosen;2;0;72
32;1200000;16;4400000;5;Pedagang;3;6;63
61;1200000;6;4600000;4;Guru/Dosen;3;1;55
98;1200000;5;4600000;1;Pedagang;4;1;165
70;3000000;10;2000000;0;Pedagang;1;0;38
73;1000000;12;2000000;0;Wirausaha;5;4;236
74;2500000;20;4000000;1;Wirausaha;3;4;102
24;1800000;10;4000000;4;Pekerja Lepas;2;5;10
68;1200000;3;1500000;1;Guru/Dosen;4;6;73
72;1200000;5;3500000;4;Buruh;2;2;158
43;1200000;10;2300000;5;Pekerja Lepas;3;2;86
76;1800000;6;4800000;1;Pekerja Lepas;5;0;19
78;1200000;10;2500000;2;Pekerja Lepas;5;3;156
100;1000000;10;4800000;4;Pedagang;3;4;99
51;2500000;6;3500000;0;Buruh;4;0;227
54;2000000;10;3000000;5;Guru/Dosen;4;5;74
80;700000;20;4000000;3;Pekerja Lepas;5;3;245
32;500000;16;2000000;3;Pekerja Lepas;5;6;218
61;500000;10;4000000;0;Guru/Dosen;2;0;74
73;1800000;4;2000000;5;Pedagang;1;2;158
30;1000000;4;4800000;5;Pedagang;1;3;82
67;500000;10;4600000;2;Pedagang;3;4;274
60;1500000;10;4000000;2;Pedagang;1;4;249
35;700000;4;4500000;5;Pekerja Lepas;1;1;57
55;3000000;10;1200000;1;Wirausaha;5;0;158
55;1200000;12;4800000;5;Pedagang;2;2;64
50;1200000;8;4500000;4;Pekerja Lepas;2;6;23
49;1200000;10;2300000;4;Buruh;3;4;31
21;700000;10;3000000;2;Pedagang;5;0;15
76;1200000;6;4000000;0;Pedagang;4;4;125
65;2500000;5;2300000;5;Pekerja Lepas;4;1;11
45;700000;16;4800000;2;Pedagang;3;3;48
36;3000000;4;3500000;0;Pedagang;2;2;58
56;1200000;20;4400000;2;Pedagang;2;0;180
74;500000;10;1200000;4;Buruh;2;2;27
64;1200000;12;1500000;2;Guru/Dosen;1;1;186
43;1800000;10;4000000;5;Buruh;4;0;6
64;700000;20;5000000;5;Pekerja Lepas;5;4;168
76;2500000;10;2300000;0;Wirausaha;4;5;133
54;1200000;16;2500000;5;Pedagang;5;2;32
88;1200000;10;4000000;0;Pedagang;3;1;15
80;1200000;4;2500000;2;Pekerja Lepas;1;2;158
35;1800000;8;4000000;3;Pedagang;5;6;164
98;1200000;8;2000000;1;Wirausaha;5;3;151
79;700000;10;1500000;0;Wirausaha;5;1;90
55;2500000;6;1800000;4;Pedagang;4;4;80
67;1800000;16;1500000;5;Guru/Dosen;1;1;228
39;1200000;4;4500000;0;Buruh;5;3;206
88;1900000;3;2300000;1;Pedagang;3;0;128
66;2500000;16;1500000;4;Pedagang;1;0;18
79;3000000;6;1800000;3;Pedagang;3;3;264
70;2500000;10;4600000;4;Buruh;4;2;280
30;700000;20;4600000;5;Pekerja Lepas;3;6;235
72;500000;4;3000000;1;Buruh;3;3;107
100;2000000;5;2000000;3;Pedagang;3;2;278
95;2000000;10;3500000;0;Buruh;4;1;104
85;500000;4;5000000;1;Guru/Dosen;5;0;93
70;1200000;3;1800000;2;Pedagang;2;4;76
21;700000;5;4800000;2;Pedagang;5;6;300
53;2500000;8;4400000;3;Guru/Dosen;5;4;202
68;3000000;3;4800000;2;Buruh;4;1;249
32;1400000;10;5000000;2;Wirausaha;5;2;114
74;1900000;16;1200000;1;Pedagang;5;1;278
92;3000000;16;4400000;1;Guru/Dosen;5;6;76
28;500000;4;5000000;3;Pedagang;1;0;227
48;500000;3;1500000;3;Pedagang;5;2;260
65;1600000;4;2000000;5;Pekerja Lepas;4;4;21
35;2500000;8;4000000;2;Pekerja Lepas;2;3;275
80;1200000;10;4600000;3;Pekerja Lepas;3;6;10
35;2500000;10;4000000;2;Wirausaha;4;0;118
40;1000000;8;3500000;4;Buruh;2;3;204
94;1600000;10;4500000;0;Pedagang;1;1;224
33;700000;10;3000000;2;Wirausaha;4;1;248
82;1600000;3;2000000;4;Buruh;3;3;175
84;1900000;4;4500000;1;Pedagang;1;0;162
79;2000000;3;2000000;2;Pekerja Lepas;5;5;113
80;500000;10;1500000;0;Pedagang;4;6;99
98;2500000;4;1500000;4;Buruh;2;6;154
44;500000;10;3500000;2;Pedagang;5;4;288
40;1500000;4;2500000;0;Buruh;5;0;219
53;2500000;10;3000000;1;Pekerja Lepas;5;3;123
99;500000;4;2000000;0;Pedagang;1;6;299
20;500000;10;4000000;3;Pekerja Lepas;2;1;252
71;1200000;5;3500000;2;Buruh;2;3;193
30;700000;3;4500000;1;Guru/Dosen;4;0;292
54;1200000;6;1500000;1;Pedagang;1;6;228
31;2000000;6;1200000;5;Wirausaha;3;1;5
99;1200000;12;5000000;3;Buruh;4;3;290
27;1500000;20;4500000;2;Pedagang;5;5;50
54;1400000;3;2500000;0;Buruh;4;5;20
29;500000;4;2500000;2;Pedagang;2;5;108
76;1200000;12;5000000;0;Buruh;1;6;178
80;1200000;4;4500000;2;Pekerja Lepas;2;5;128
39;2000000;12;4000000;1;Pedagang;2;1;32
74;1200000;6;1500000;4;Wirausaha;5;6;255
24;1900000;8;3000000;2;Pekerja Lepas;5;1;257
86;1200000;4;2500000;2;Pekerja Lepas;5;4;50
39;3000000;3;4000000;1;Guru/Dosen;4;1;123
99;2000000;10;2500000;0;Buruh;5;6;12
100;2000000;20;4500000;3;Guru/Dosen;1;3;142
79;1200000;3;3000000;5;Pekerja Lepas;2;3;261
95;1200000;20;4600000;0;Wirausaha;2;4;198
20;700000;5;2300000;1;Wirausaha;4;6;95
32;1400000;4;4600000;4;Pedagang;5;4;208
65;3000000;10;2000000;4;Pedagang;1;2;73
69;700000;16;1800000;2;Pedagang;3;0;239
81;1500000;4;2500000;3;Buruh;4;5;34
62;3000000;6;3500000;2;Wirausaha;2;6;289
58;1400000;4;3000000;4;Buruh;1;4;83
23;2500000;4;2000000;1;Pekerja Lepas;4;3;122
45;1200000;4;2500000;1;Pekerja Lepas;4;4;15
85;1000000;16;2300000;5;Buruh;3;4;216
58;1800000;16;4600000;2;Pekerja Lepas;5;1;223
41;2500000;4;3000000;3;Pedagang;1;3;15
92;1000000;12;4500000;0;Pekerja Lepas;3;1;219
71;2500000;4;3500000;3;Pedagang;5;6;260
88;1200000;3;1200000;2;Wirausaha;5;5;35
29;1200000;5;4800000;4;Pekerja Lepas;1;1;91
22;500000;8;1500000;1;Pedagang;1;2;263
54;1000000;4;2000000;1;Pedagang;4;6;228
79;1600000;8;5000000;4;Pedagang;3;5;239
55;1500000;4;2500000;0;Guru/Dosen;3;1;237
33;500000;3;1200000;0;Pekerja Lepas;1;3;6
48;1200000;10;4500000;4;Pedagang;2;2;88
88;3000000;4;1200000;3;Pekerja Lepas;5;6;114
71;1200000;12;4400000;2;Pedagang;5;5;91
26;1200000;16;2300000;1;Wirausaha;4;1;120
43;2500000;20;4000000;5;Pedagang;2;6;87
82;1500000;12;1500000;4;Pedagang;2;4;183
35;1800000;6;1200000;2;Guru/Dosen;5;1;247
59;1500000;3;3000000;2;Guru/Dosen;1;6;12
73;1000000;10;5000000;4;Guru/Dosen;5;5;224
46;2500000;10;4600000;5;Pedagang;2;4;290
49;1000000;4;4000000;2;Buruh;3;5;287
26;500000;3;4500000;2;Guru/Dosen;3;6;237
81;1800000;4;3500000;1;Buruh;2;5;70
35;1000000;5;2500000;5;Guru/Dosen;1;4;236
67;2500000;4;2000000;2;Pedagang;5;4;1
68;500000;16;4600000;5;Guru/Dosen;1;4;208
89;2500000;10;3000000;2;Pedagang;5;3;83
21;1200000;10;2500000;3;Buruh;4;0;274
96;1000000;4;5000000;4;Guru/Dosen;5;3;67
31;1200000;3;2000000;2;Pedagang;4;4;259
92;1600000;4;1200000;1;Wirausaha;3;2;285
32;1000000;10;2500000;3;Pekerja Lepas;4;5;123
25;1400000;4;2000000;0;Wirausaha;3;0;208
54;1200000;10;1800000;3;Guru/Dosen;5;1;104
48;500000;5;4500000;2;Buruh;2;2;41
80;1900000;4;4000000;3;Pedagang;1;2;127
44;1200000;3;2300000;3;Wirausaha;4;4;58
91;1400000;4;2000000;3;Pedagang;2;5;161
70;1800000;20;1500000;0;Buruh;4;1;230
63;1000000;20;3000000;0;Wirausaha;3;2;236
56;500000;20;4000000;2;Pedagang;3;1;238
60;1200000;3;1200000;5;Pedagang;4;4;84
98;1400000;8;4000000;0;Wirausaha;5;3;118
49;1600000;6;2300000;3;Guru/Dosen;5;1;70
27;500000;8;1200000;5;Buruh;5;4;12
90;500000;10;4800000;5;Pekerja Lepas;3;0;26
39;1500000;10;2000000;2;Pedagang;1;3;236
84;1600000;10;3000000;4;Pekerja Lepas;5;0;53
78;2000000;4;2000000;4;Buruh;5;4;28
91;1000000;16;3000000;0;Pedagang;4;6;21
54;1200000;4;4800000;1;Pedagang;5;3;181
47;1600000;10;1800000;4;Pekerja Lepas;5;1;132
22;1600000;8;1200000;4;Pedagang;5;2;23
22;1000000;8;2000000;0;Pekerja Lepas;1;6;197
26;1000000;4;2500000;3;Pekerja Lepas;5;1;10
86;700000;4;2300000;3;Guru/Dosen;4;4;52
94;3000000;3;4800000;1;Guru/Dosen;5;0;82
58;700000;4;1800000;0;Pekerja Lepas;5;1;28
27;500000;8;3000000;4;Guru/Dosen;1;5;190
67;1800000;10;4400000;1;Pedagang;4;0;221
47;2500000;4;1200000;3;Pekerja Lepas;5;6;260
68;1500000;20;3000000;1;Pekerja Lepas;2;2;65
49;2000000;12;4500000;5;Pedagang;2;2;14
33;1400000;4;1800000;1;Buruh;3;5;20
54;1500000;12;3500000;2;Pedagang;4;3;296
95;500000;6;2500000;0;Pedagang;4;5;10
27;1500000;8;3000000;3;Guru/Dosen;3;6;270
46;1600000;5;2500000;1;Guru/Dosen;3;3;151
63;1200000;3;4400000;1;Buruh;1;1;282
54;2500000;10;4400000;2;Guru/Dosen;2;0;12
91;2500000;16;4000000;1;Pedagang;5;2;236
68;1200000;4;4000000;5;Pedagang;2;1;142
96;1500000;3;1500000;5;Pedagang;2;5;72
79;1200000;10;4800000;4;Pedagang;3;2;66
42;1900000;8;3000000;3;Wirausaha;3;0;119
72;2000000;6;1500000;0;Pekerja Lepas;3;4;62
43;700000;10;4000000;3;Pedagang;3;6;156
66;500000;6;4400000;4;Pekerja Lepas;5;5;294
32;3000000;6;5000000;5;Wirausaha;4;6;217
94;2000000;6;4800000;2;Wirausaha;4;3;145
24;1900000;4;4400000;0;Wirausaha;2;4;108
23;1900000;16;1200000;3;Pedagang;4;4;178
78;2000000;10;2500000;5;Wirausaha;5;6;112
87;1200000;10;3500000;4;Pedagang;4;6;171
50;1000000;6;1500000;3;Guru/Dosen;2;1;129
54;3000000;8;1200000;2;Pedagang;3;5;245
57;1000000;4;4000000;3;Buruh;5;1;238
62;500000;16;4500000;0;Buruh;5;0;270
76;1900000;4;3000000;5;Pekerja Lepas;4;2;270
30;700000;5;4600000;4;Pekerja Lepas;4;3;163
32;2000000;6;3500000;1;Pedagang;2;2;200
61;2000000;3;1800000;0;Pedagang;2;0;81
52;1200000;10;3000000;2;Guru/Dosen;3;0;263
82;1800000;4;2300000;2;Guru/Dosen;5;4;58
99;2500000;10;4400000;1;Buruh;4;6;131
55;700000;10;3000000;3;Pedagang;4;5;94
65;1200000;8;4800000;4;Pekerja Lepas;4;2;33
53;500000;3;3500000;2;Pedagang;4;6;9
92;1500000;6;2500000;2;Guru/Dosen;3;6;98
23;1600000;20;1800000;5;Buruh;3;6;43
87;1500000;3;4400000;0;Pedagang;5;6;203
79;1400000;10;4800000;2;Guru/Dosen;3;0;162
80;1500000;4;2000000;5;Wirausaha;1;1;171
57;500000;4;1200000;4;Pedagang;1;5;239
90;700000;8;5000000;1;Pedagang;3;6;63
31;1200000;4;4800000;1;Pedagang;2;3;201
89;500000;10;4600000;1;Wirausaha;3;0;60
33;1400000;4;2000000;3;Guru/Dosen;4;2;132
66;1200000;4;2300000;0;Pedagang;3;3;197
86;3000000;16;4400000;4;Buruh;2;2;234
85;1200000;4;4500000;5;Pekerja Lepas;3;1;279
81;1400000;10;1500000;2;Pedagang;3;3;179
34;1600000;10;4500000;1;Buruh;4;3;272
84;500000;6;2500000;5;Guru/Dosen;5;3;35
46;1600000;12;2500000;4;Buruh;5;4;151
25;1200000;4;3500000;1;Pedagang;5;0;51
82;1200000;3;2300000;1;Pedagang;1;0;225
66;700000;3;4000000;0;Pedagang;3;4;95
55;1200000;10;4000000;1;Pedagang;3;4;152
43;1900000;6;3000000;3;Guru/Dosen;3;2;1
32;1200000;4;2500000;3;Buruh;3;2;141
36;1900000;10;4600000;1;Buruh;3;1;85
64;700000;4;3000000;3;Buruh;2;5;66
63;1900000;10;4800000;4;Wirausaha;4;4;205
22;500000;4;4000000;4;Guru/Dosen;4;3;36
53;3000000;6;5000000;2;Pedagang;3;1;259
52;3000000;5;4000000;5;Pedagang;5;4;268
90;1900000;5;1800000;1;Guru/Dosen;4;4;194
51;1900000;6;1800000;5;Pekerja Lepas;4;6;180
90;1900000;12;4400000;1;Pedagang;3;5;165
41;2500000;16;3500000;3;Pekerja Lepas;3;5;149
52;1200000;12;3500000;1;Pedagang;5;6;13
89;2000000;10;3000000;3;Pedagang;5;1;148
30;1200000;4;4600000;2;Wirausaha;1;4;239
22;2000000;10;2000000;2;Buruh;1;0;161
85;1400000;16;2500000;3;Buruh;2;3;105
48;1400000;8;2500000;0;Wirausaha;1;4;12
36;500000;10;5000000;1;Buruh;2;2;63
84;1400000;20;2500000;4;Guru/Dosen;1;3;293
68;2500000;5;4800000;1;Guru/Dosen;3;6;86
38;2500000;3;4600000;4;Pedagang;4;2;25
65;1200000;10;1800000;4;Pedagang;4;0;214
93;500000;10;1800000;5;Buruh;5;1;39
98;3000000;10;4800000;2;Buruh;4;3;254
21;1200000;8;4500000;1;Pekerja Lepas;5;0;204
70;1000000;16;1500000;3;Buruh;3;3;196
82;1400000;10;5000000;3;Pedagang;1;0;237
74;1800000;8;1500000;5;Wirausaha;1;4;171
50;1400000;10;1500000;2;Guru/Dosen;4;6;194
81;1400000;16;3000000;5;Pedagang;1;1;69
62;700000;6;4600000;1;Pekerja Lepas;3;2;192
96;1600000;8;3000000;0;Pekerja Lepas;1;1;180
24;1900000;4;4600000;3;Wirausaha;3;5;35
32;500000;4;4500000;1;Buruh;1;2;88
22;2500000;3;3000000;5;Buruh;4;6;151
84;2500000;4;2500000;4;Pedagang;2;5;118
94;1900000;6;5000000;0;Pedagang;4;1;135
60;1500000;6;4500000;5;Pekerja Lepas;2;4;222
28;1900000;12;2500000;3;Pekerja Lepas;1;4;253
63;2000000;4;4000000;0;Pedagang;4;3;210
76;1400000;4;1200000;2;Guru/Dosen;2;0;88
42;1200000;6;4800000;3;Buruh;2;4;216
36;700000;4;4600000;0;Buruh;4;0;14
70;1000000;3;1500000;1;Buruh;2;6;114
92;1800000;8;4500000;5;Pedagang;5;2;217
94;500000;10;2300000;5;Wirausaha;5;2;134
35;700000;6;1500000;0;Pedagang;4;3;216
58;1200000;10;4400000;3;Pekerja Lepas;5;5;250
52;500000;12;5000000;3;Guru/Dosen;1;5;22
96;2500000;5;4500000;5;Buruh;4;2;281
81;1800000;6;4500000;1;Pedagang;2;6;153
28;2500000;5;2000000;3;Wirausaha;4;3;125
44;500000;6;1800000;0;Pedagang;5;5;252
82;500000;16;4000000;4;Pedagang;4;6;37
30;500000;3;3000000;5;Pedagang;3;0;114
59;1900000;5;1200000;5;Pedagang;5;1;90
73;1200000;10;3000000;4;Pedagang;4;4;61
21;1200000;3;4400000;3;Pekerja Lepas;1;3;217
48;1900000;20;4500000;3;Wirausaha;1;5;219
80;1800000;6;3000000;1;Buruh;5;1;296
57;500000;20;4000000;3;Wirausaha;1;1;191
35;500000;4;1800000;5;Guru/Dosen;3;0;53
34;500000;12;3000000;2;Pedagang;4;4;275
86;1200000;4;1500000;5;Buruh;3;0;159
46;700000;10;4500000;5;Guru/Dosen;1;0;144
57;1500000;10;2300000;5;Wirausaha;1;5;297
47;1800000;12;4400000;1;Wirausaha;4;2;176
95;1200000;3;5000000;0;Pedagang;5;6;272
62;700000;10;3500000;5;Pedagang;2;1;104
44;700000;6;1500000;0;Wirausaha;4;2;161
21;2500000;10;4600000;5;Pedagang;3;4;68
44;1500000;8;4800000;3;Pedagang;4;4;71
53;1200000;12;4800000;1;Wirausaha;4;1;295
59;1800000;16;4600000;2;Pedagang;2;3;174
40;1900000;8;4800000;2;Guru/Dosen;2;5;39
59;2500000;8;3000000;3;Buruh;5;3;145
89;1200000;16;1800000;5;Guru/Dosen;4;1;190
47;1400000;5;4400000;3;Wirausaha;5;1;208
74;1200000;10;1800000;1;Pedagang;3;6;254
33;1600000;12;5000000;3;Pedagang;5;6;298
74;1400000;20;4500000;2;Pekerja Lepas;4;4;85
44;1600000;16;2000000;1;Guru/Dosen;2;4;80
38;1200000;5;3500000;3;Guru/Dosen;4;1;116
25;2000000;16;3500000;3;Guru/Dosen;4;3;177
46;500000;16;4600000;4;Pekerja Lepas;5;5;255
54;1200000;12;4600000;0;Guru/Dosen;3;0;269
30;1500000;16;3000000;5;Wirausaha;3;3;218
42;1200000;20;2500000;0;Pekerja Lepas;5;4;0
32;3000000;8;3500000;2;Guru/Dosen;3;4;17
21;1200000;4;1500000;3;Pedagang;2;0;208
35;1000000;20;4800000;2;Buruh;4;0;258
36;2500000;10;1500000;4;Wirausaha;3;0;87
91;1200000;20;4500000;4;Pedagang;3;6;243
99;1200000;3;2300000;3;Pedagang;3;3;186
40;1200000;3;4500000;3;Pedagang;4;1;11
94;1600000;10;4400000;3;Pedagang;5;6;126
94;1900000;3;1800000;0;Pedagang;3;3;204
25;1800000;6;3000000;4;Guru/Dosen;3;2;142
64;1200000;5;1500000;2;Wirausaha;3;6;2
68;500000;6;2000000;0;Buruh;5;1;20
32;1400000;4;4500000;5;Pedagang;4;6;201
34;1800000;12;3500000;5;Pekerja Lepas;5;4;55
91;1900000;16;2300000;3;Pedagang;3;5;171
42;500000;4;1800000;0;Pedagang;4;1;50
35;1200000;4;3000000;2;Guru/Dosen;2;1;98
62;1900000;20;4800000;1;Pekerja Lepas;5;6;141
42;1200000;5;5000000;5;Guru/Dosen;3;6;287
85;700000;8;4800000;4;Guru/Dosen;5;0;293
77;1000000;10;4400000;0;Pedagang;5;3;94
80;2500000;12;1500000;0;Guru/Dosen;1;5;225
94;1900000;4;4600000;0;Wirausaha;1;3;243
100;700000;3;4000000;1;Pedagang;2;2;129
99;1600000;20;2300000;5;Pedagang;4;2;137
38;500000;10;4000000;2;Buruh;1;1;157
70;1200000;3;1800000;1;Buruh;1;1;50
44;1900000;10;4000000;1;Pedagang;1;3;85
92;1200000;3;2500000;0;Pekerja Lepas;1;5;90
66;1900000;6;2300000;0;Pedagang;2;4;214
42;1600000;6;4500000;5;Wirausaha;2;4;242
98;500000;16;4800000;0;Pekerja Lepas;2;2;7
57;1200000;10;3500000;2;Pekerja Lepas;3;5;252
67;1900000;5;2000000;4;Buruh;3;0;287
87;700000;10;2500000;5;Wirausaha;2;4;195
89;1600000;12;3500000;4;Buruh;5;0;179
72;1000000;10;4500000;1;Pedagang;2;3;110
50;1900000;4;2000000;5;Guru/Dosen;4;1;202
63;1200000;4;4400000;4;Pedagang;4;4;207
85;2500000;6;1200000;5;Wirausaha;2;3;90
23;2500000;10;4600000;0;Buruh;1;5;202
91;2500000;4;1800000;5;Pedagang;1;4;24
79;3000000;8;3000000;4;Pekerja Lepas;1;5;166
30;1200000;6;4800000;1;Pekerja Lepas;1;5;192
78;700000;16;4800000;4;Pekerja Lepas;2;3;187
81;1500000;8;2000000;4;Pedagang;1;0;28
77;1000000;4;1500000;4;Guru/Dosen;5;0;211
48;2000000;6;4500000;3;Buruh;2;6;277
28;1000000;10;4500000;5;Buruh;1;2;49
53;1500000;5;4600000;0;Buruh;4;2;171
73;1200000;20;4800000;5;Pedagang;2;4;44
100;3000000;20;5000000;1;Wirausaha;3;4;157
55;1200000;4;1800000;3;Pekerja Lepas;5;1;50
94;700000;6;4800000;5;Wirausaha;5;2;22
46;700000;4;2300000;3;Buruh;4;6;93
56;500000;10;2300000;0;Guru/Dosen;2;3;265
47;1500000;10;2500000;5;Pedagang;1;6;60
52;1200000;10;5000000;2;Pedagang;1;1;260
34;500000;6;4000000;5;Pekerja Lepas;5;0;10
47;2500000;3;4400000;3;Pedagang;2;6;6
21;1500000;3;4000000;3;Wirausaha;4;2;58
28;1600000;4;4600000;2;Pedagang;3;3;105
41;1000000;8;2300000;3;Buruh;1;5;220
36;2000000;5;2300000;2;Buruh;5;6;300
59;1200000;6;2300000;5;Pekerja Lepas;5;4;81
75;1600000;12;1500000;3;Pedagang;2;0;111
26;1900000;4;4000000;0;Buruh;2;1;226
83;1500000;10;3500000;5;Guru/Dosen;4;6;11
27;1200000;20;2500000;4;Wirausaha;3;5;26
97;1200000;6;4400000;1;Pedagang;2;6;155
100;1000000;5;3500000;5;Pedagang;2;2;175
28;2500000;12;1500000;1;Pekerja Lepas;2;2;218
28;500000;16;1500000;1;Wirausaha;4;0;145
93;500000;10;3000000;5;Pedagang;5;3;251
33;1800000;16;4600000;0;Pedagang;1;5;272
67;1600000;4;1200000;1;Pekerja Lepas;2;4;184
23;1900000;20;2000000;1;Guru/Dosen;2;6;40
20;2000000;10;2000000;5;Pedagang;1;6;269
